TaskID,目标区域,开工小时,等待_h,时延_ms
793,RegionA,1788,0.0,5.0
794,RegionA,996,0.0,5.0
795,RegionB,1640,0.0,5.0
796,RegionD,322,0.0,5.0
797,RegionD,1270,0.0,5.0
798,RegionF,1390,0.0,5.0
799,RegionE,1364,0.0,5.0
800,RegionA,312,0.0,5.0
801,RegionD,467,0.0,5.0
802,RegionD,2088,0.0,5.0
803,RegionB,1431,0.0,5.0
804,RegionD,604,0.0,5.0
805,RegionC,421,0.0,5.0
806,RegionF,1048,0.0,5.0
807,RegionA,710,0.0,5.0
808,RegionD,626,0.0,5.0
809,RegionD,308,0.0,5.0
810,RegionB,2023,0.0,5.0
811,RegionE,2309,0.0,5.0
812,RegionF,1838,0.0,5.0
813,RegionB,2312,0.0,5.0
814,RegionD,1323,0.0,5.0
815,RegionD,1294,0.0,5.0
816,RegionB,1801,0.0,5.0
817,RegionC,1920,0.0,5.0
818,RegionE,1240,0.0,5.0
819,RegionF,230,0.0,5.0
820,RegionA,2078,0.0,5.0
821,RegionA,1271,0.0,5.0
822,RegionC,1851,0.0,5.0
823,RegionB,233,0.0,5.0
824,RegionD,1175,0.0,5.0
825,RegionC,369,0.0,5.0
826,RegionA,2076,0.0,5.0
827,RegionA,1895,0.0,5.0
828,RegionD,2270,0.0,5.0
829,RegionE,168,0.0,5.0
830,RegionD,2341,0.0,5.0
831,RegionF,771,0.0,5.0
832,RegionF,1948,0.0,5.0
833,RegionC,617,0.0,5.0
834,RegionA,1845,0.0,5.0
835,RegionB,1406,0.0,5.0
836,RegionE,345,0.0,5.0
837,RegionE,706,0.0,5.0
838,RegionC,1014,0.0,5.0
839,RegionA,1793,0.0,5.0
840,RegionA,2146,0.0,5.0
841,RegionD,650,0.0,5.0
842,RegionC,1527,0.0,5.0
843,RegionD,1586,0.0,5.0
844,RegionE,1385,0.0,5.0
845,RegionF,214,0.0,5.0
846,RegionB,1370,0.0,5.0
847,RegionA,1350,0.0,5.0
848,RegionB,2285,0.0,5.0
849,RegionE,1583,0.0,5.0
850,RegionD,1032,0.0,5.0
851,RegionF,615,0.0,5.0
852,RegionA,333,0.0,5.0
853,RegionD,579,0.0,5.0
854,RegionB,1270,0.0,5.0
855,RegionD,1605,0.0,5.0
856,RegionB,347,0.0,5.0
857,RegionE,2289,0.0,5.0
858,RegionF,1345,0.0,5.0
859,RegionA,2156,0.0,5.0
860,RegionA,1734,0.0,5.0
861,RegionD,1482,0.0,5.0
862,RegionB,1485,0.0,5.0
863,RegionD,738,0.0,5.0
864,RegionC,1399,0.0,5.0
865,RegionF,786,0.0,5.0
866,RegionA,563,0.0,5.0
867,RegionA,316,0.0,5.0
868,RegionC,414,0.0,5.0
869,RegionE,2210,0.0,5.0
870,RegionF,2156,0.0,5.0
871,RegionD,1379,0.0,5.0
872,RegionB,536,0.0,5.0
873,RegionD,1543,0.0,5.0
874,RegionB,664,0.0,5.0
875,RegionB,678,0.0,5.0
876,RegionE,1792,0.0,5.0
877,RegionC,1682,0.0,5.0
878,RegionF,972,0.0,5.0
879,RegionA,1167,0.0,5.0
880,RegionD,1838,0.0,5.0
881,RegionB,2187,0.0,5.0
882,RegionB,1267,0.0,5.0
883,RegionD,794,0.0,5.0
884,RegionF,2336,0.0,5.0
885,RegionA,1891,0.0,5.0
886,RegionA,1564,0.0,5.0
887,RegionD,2160,0.0,5.0
888,RegionC,663,0.0,5.0
889,RegionC,566,0.0,5.0
890,RegionE,213,0.0,5.0
891,RegionF,1968,0.0,5.0
892,RegionA,2271,0.0,5.0
893,RegionA,2113,0.0,5.0
894,RegionB,1167,0.0,5.0
895,RegionB,656,0.0,5.0
896,RegionD,1840,0.0,5.0
897,RegionF,603,0.0,5.0
898,RegionA,375,0.0,5.0
899,RegionA,1847,0.0,5.0
900,RegionB,109,0.0,5.0
901,RegionC,218,0.0,5.0
902,RegionD,2056,0.0,5.0
903,RegionE,965,0.0,5.0
904,RegionF,334,0.0,5.0
905,RegionA,919,0.0,5.0
906,RegionA,1305,0.0,5.0
907,RegionB,1373,0.0,5.0
908,RegionB,563,0.0,5.0
909,RegionC,1175,0.0,5.0
910,RegionE,568,0.0,5.0
911,RegionA,1921,0.0,5.0
912,RegionA,21,0.0,5.0
913,RegionA,77,0.0,5.0
914,RegionC,883,0.0,5.0
915,RegionB,2247,0.0,5.0
916,RegionF,2161,0.0,5.0
917,RegionF,455,0.0,5.0
918,RegionA,973,0.0,5.0
919,RegionB,499,0.0,5.0
920,RegionB,976,0.0,5.0
921,RegionC,1872,0.0,5.0
922,RegionC,454,0.0,5.0
923,RegionE,2195,0.0,5.0
924,RegionF,2110,0.0,5.0
925,RegionC,990,0.0,5.0
926,RegionD,588,0.0,5.0
927,RegionC,1758,0.0,5.0
928,RegionB,1445,0.0,5.0
929,RegionC,2337,0.0,5.0
930,RegionF,767,0.0,5.0
931,RegionB,350,0.0,5.0
932,RegionD,1477,0.0,5.0
933,RegionB,2154,0.0,5.0
934,RegionE,2078,0.0,5.0
935,RegionE,2269,0.0,5.0
936,RegionC,1599,0.0,5.0
937,RegionF,178,0.0,5.0
938,RegionC,1584,0.0,5.0
939,RegionB,1038,0.0,5.0
940,RegionD,66,0.0,5.0
941,RegionD,276,0.0,5.0
942,RegionD,987,0.0,5.0
943,RegionF,424,0.0,5.0
944,RegionA,1361,0.0,5.0
945,RegionA,181,0.0,5.0
946,RegionB,2236,0.0,5.0
947,RegionC,717,0.0,5.0
948,RegionE,1903,0.0,5.0
949,RegionF,1960,0.0,5.0
950,RegionF,746,0.0,5.0
951,RegionA,258,0.0,5.0
952,RegionD,1874,0.0,5.0
953,RegionB,1201,0.0,5.0
954,RegionB,179,0.0,5.0
955,RegionC,171,0.0,5.0
956,RegionE,1270,0.0,5.0
957,RegionA,1631,0.0,5.0
958,RegionD,1939,0.0,5.0
959,RegionB,149,0.0,5.0
960,RegionD,782,0.0,5.0
961,RegionD,1462,0.0,5.0
962,RegionC,1359,0.0,5.0
963,RegionF,509,0.0,5.0
964,RegionA,1789,0.0,5.0
965,RegionB,1801,0.0,5.0
966,RegionB,1388,0.0,5.0
967,RegionB,2032,0.0,5.0
968,RegionE,2037,0.0,5.0
969,RegionE,2126,0.0,5.0
970,RegionF,338,0.0,5.0
971,RegionD,1738,0.0,5.0
972,RegionA,1763,0.0,5.0
973,RegionD,739,0.0,5.0
974,RegionE,1203,0.0,5.0
975,RegionE,420,0.0,5.0
976,RegionD,1343,0.0,5.0
977,RegionB,1210,0.0,5.0
978,RegionB,1826,0.0,5.0
979,RegionD,1745,0.0,5.0
980,RegionB,1818,0.0,5.0
981,RegionD,1831,0.0,5.0
982,RegionC,1444,0.0,5.0
983,RegionF,1781,0.0,5.0
984,RegionA,234,0.0,5.0
985,RegionA,1663,0.0,5.0
986,RegionC,2101,0.0,5.0
987,RegionE,655,0.0,5.0
988,RegionC,584,0.0,5.0
989,RegionF,1794,0.0,5.0
990,RegionA,517,0.0,5.0
991,RegionA,966,0.0,5.0
992,RegionD,1500,0.0,5.0
993,RegionC,1568,0.0,5.0
994,RegionE,132,0.0,5.0
995,RegionF,628,0.0,5.0
996,RegionF,1842,0.0,5.0
997,RegionA,1523,0.0,5.0
998,RegionB,314,0.0,5.0
999,RegionD,563,0.0,5.0
1000,RegionE,1503,0.0,5.0
1001,RegionD,1287,0.0,5.0
1002,RegionF,1141,0.0,5.0
1003,RegionA,464,0.0,5.0
1004,RegionA,762,0.0,5.0
1005,RegionB,2120,0.0,5.0
1006,RegionC,2300,0.0,5.0
1007,RegionB,1072,0.0,5.0
1008,RegionE,1827,0.0,5.0
1009,RegionE,1169,0.0,5.0
1010,RegionB,2011,0.0,5.0
1011,RegionA,502,0.0,5.0
1012,RegionB,303,0.0,5.0
1013,RegionD,707,0.0,5.0
1014,RegionE,1823,0.0,5.0
1015,RegionC,1309,0.0,5.0
1016,RegionA,1423,0.0,5.0
1017,RegionD,265,0.0,5.0
1018,RegionD,2220,0.0,5.0
1019,RegionC,1228,0.0,5.0
1020,RegionB,713,0.0,5.0
1021,RegionE,2083,0.0,5.0
1022,RegionD,497,0.0,5.0
1023,RegionA,568,0.0,5.0
1024,RegionA,2023,0.0,5.0
1025,RegionB,1478,0.0,5.0
1026,RegionE,2344,0.0,5.0
1027,RegionD,1914,0.0,5.0
1028,RegionF,531,0.0,5.0
1029,RegionF,353,0.0,5.0
1030,RegionA,1266,0.0,5.0
1031,RegionB,1960,0.0,5.0
1032,RegionD,1682,0.0,5.0
1033,RegionD,2354,0.0,5.0
1034,RegionC,513,0.0,5.0
1035,RegionF,303,0.0,5.0
1036,RegionA,1908,0.0,5.0
1037,RegionD,2119,0.0,5.0
1038,RegionB,525,0.0,5.0
1039,RegionE,745,0.0,5.0
1040,RegionC,1772,0.0,5.0
1041,RegionE,226,0.0,18.0
1042,RegionF,2122,0.0,5.0
1043,RegionA,1245,0.0,5.0
1044,RegionA,663,0.0,5.0
1045,RegionC,923,0.0,5.0
1046,RegionD,2125,0.0,5.0
1047,RegionD,323,0.0,5.0
1048,RegionF,804,0.0,5.0
1049,RegionA,2256,0.0,5.0
1050,RegionA,512,0.0,5.0
1051,RegionD,1240,0.0,5.0
1052,RegionE,2185,0.0,5.0
1053,RegionC,2058,0.0,5.0
1054,RegionF,690,0.0,5.0
1055,RegionF,2378,0.0,5.0
1056,RegionA,701,0.0,5.0
1057,RegionD,1382,0.0,5.0
1058,RegionD,168,0.0,5.0
1059,RegionB,332,0.0,5.0
1060,RegionC,2362,0.0,5.0
1061,RegionE,863,0.0,5.0
1062,RegionA,1706,0.0,5.0
1063,RegionD,124,0.0,5.0
1064,RegionB,2234,0.0,5.0
1065,RegionC,1237,0.0,5.0
1066,RegionD,1003,0.0,5.0
1067,RegionF,1663,0.0,5.0
1068,RegionF,1857,0.0,5.0
1069,RegionA,245,0.0,5.0
1070,RegionA,1800,0.0,5.0
1071,RegionB,1983,0.0,5.0
1072,RegionC,835,0.0,5.0
1073,RegionD,588,0.0,5.0
1074,RegionE,1307,0.0,5.0
1075,RegionA,1414,0.0,5.0
1076,RegionA,535,0.0,5.0
1077,RegionB,2109,0.0,5.0
1078,RegionD,434,0.0,5.0
1079,RegionD,990,0.0,5.0
1080,RegionE,501,0.0,5.0
1081,RegionF,1841,0.0,5.0
1082,RegionA,577,0.0,5.0
1083,RegionA,207,0.0,5.0
1084,RegionB,1573,0.0,5.0
1085,RegionE,1712,0.0,5.0
1086,RegionC,654,0.0,5.0
1087,RegionE,2366,0.0,5.0
1088,RegionF,1280,0.0,5.0
1089,RegionA,652,0.0,5.0
1090,RegionB,2108,0.0,5.0
1091,RegionC,2042,0.0,5.0
1092,RegionD,2037,0.0,5.0
1093,RegionC,368,0.0,5.0
1094,RegionF,2070,0.0,5.0
1095,RegionA,986,0.0,5.0
1096,RegionA,2389,0.0,5.0
1097,RegionB,199,0.0,5.0
1098,RegionB,1152,0.0,5.0
1099,RegionD,1927,0.0,5.0
1100,RegionE,2198,0.0,5.0
1101,RegionF,440,0.0,5.0
1102,RegionA,548,0.0,5.0
1103,RegionB,1498,0.0,5.0
1104,RegionC,1498,0.0,5.0
1105,RegionB,1640,0.0,5.0
1106,RegionC,2335,0.0,5.0
1107,RegionF,797,0.0,5.0
1108,RegionA,2266,0.0,5.0
1109,RegionA,301,0.0,5.0
1110,RegionB,2065,0.0,5.0
1111,RegionC,2252,0.0,5.0
1112,RegionD,486,0.0,5.0
1113,RegionC,396,0.0,5.0
1114,RegionF,1528,0.0,5.0
1115,RegionA,2284,0.0,5.0
1116,RegionB,590,0.0,5.0
1117,RegionB,2085,0.0,5.0
1118,RegionD,2048,0.0,5.0
1119,RegionC,185,0.0,5.0
1120,RegionC,561,0.0,5.0
1121,RegionA,1364,0.0,5.0
1122,RegionA,2127,0.0,5.0
1123,RegionB,610,0.0,5.0
1124,RegionD,2111,0.0,5.0
1125,RegionB,1343,0.0,5.0
1126,RegionF,1304,0.0,5.0
1127,RegionE,1609,0.0,5.0
1128,RegionB,1225,0.0,5.0
1129,RegionD,1377,0.0,5.0
1130,RegionD,2087,0.0,5.0
1131,RegionE,2006,0.0,5.0
1132,RegionE,2305,0.0,5.0
1133,RegionE,1945,0.0,5.0
1134,RegionA,1508,0.0,5.0
1135,RegionA,448,0.0,5.0
1136,RegionB,2390,0.0,5.0
1137,RegionC,109,0.0,5.0
1138,RegionE,1943,0.0,5.0
1139,RegionE,2369,0.0,5.0
1140,RegionF,932,0.0,5.0
1141,RegionB,210,0.0,5.0
1142,RegionD,1967,0.0,5.0
1143,RegionB,2147,0.0,5.0
1144,RegionE,1557,0.0,5.0
1145,RegionC,992,0.0,5.0
1146,RegionC,2345,0.0,5.0
1147,RegionF,450,0.0,5.0
1148,RegionA,77,0.0,5.0
1149,RegionB,1284,0.0,5.0
1150,RegionC,620,0.0,5.0
1151,RegionD,835,0.0,5.0
1152,RegionD,2055,0.0,5.0
1153,RegionF,1931,0.0,5.0
1154,RegionB,255,0.0,5.0
1155,RegionD,565,0.0,5.0
1156,RegionD,849,0.0,5.0
1157,RegionE,1331,0.0,5.0
1158,RegionE,1959,0.0,5.0
1159,RegionF,1543,0.0,5.0
1160,RegionF,709,0.0,5.0
1161,RegionA,2183,0.0,5.0
1162,RegionB,2237,0.0,5.0
1163,RegionC,1082,0.0,5.0
1164,RegionE,1983,0.0,5.0
1165,RegionC,1009,0.0,5.0
1166,RegionF,2285,0.0,5.0
1167,RegionA,921,0.0,5.0
1168,RegionA,1183,0.0,5.0
1169,RegionD,849,0.0,5.0
1170,RegionD,2002,0.0,5.0
1171,RegionD,1965,0.0,5.0
1172,RegionE,2295,0.0,5.0
1173,RegionF,1120,0.0,5.0
1174,RegionA,499,0.0,5.0
1175,RegionD,2224,0.0,5.0
1176,RegionC,1616,0.0,5.0
1177,RegionD,599,0.0,5.0
1178,RegionD,172,0.0,5.0
1179,RegionE,323,0.0,5.0
1180,RegionA,1811,0.0,5.0
1181,RegionD,1050,0.0,5.0
1182,RegionD,1962,0.0,5.0
1183,RegionB,827,0.0,5.0
1184,RegionE,1110,0.0,5.0
1185,RegionF,1112,0.0,5.0
1186,RegionD,447,0.0,5.0
1187,RegionB,980,0.0,5.0
1188,RegionA,207,0.0,5.0
1189,RegionD,2175,0.0,5.0
1190,RegionB,953,0.0,5.0
1191,RegionC,410,0.0,5.0
1192,RegionE,1352,0.0,5.0
1193,RegionF,1934,0.0,5.0
1194,RegionA,563,0.0,5.0
1195,RegionA,2254,0.0,5.0
1196,RegionB,1666,0.0,5.0
1197,RegionE,1948,0.0,5.0
1198,RegionE,816,0.0,5.0
1199,RegionF,1315,0.0,5.0
1200,RegionA,242,0.0,5.0
1201,RegionA,2351,0.0,5.0
1202,RegionB,2191,0.0,5.0
1203,RegionE,152,0.0,5.0
1204,RegionC,1711,0.0,5.0
1205,RegionC,148,0.0,5.0
1206,RegionF,2029,0.0,5.0
1207,RegionA,1185,0.0,5.0
1208,RegionA,37,0.0,5.0
1209,RegionC,2326,0.0,5.0
1210,RegionE,439,0.0,5.0
1211,RegionD,1165,0.0,5.0
1212,RegionF,2225,0.0,5.0
1213,RegionA,2023,0.0,5.0
1214,RegionA,2065,0.0,5.0
1215,RegionB,1117,0.0,5.0
1216,RegionB,461,0.0,5.0
1217,RegionD,665,0.0,5.0
1218,RegionF,1879,0.0,5.0
1219,RegionF,1053,0.0,5.0
1220,RegionC,762,0.0,5.0
1221,RegionA,1380,0.0,5.0
1222,RegionC,2325,0.0,5.0
1223,RegionE,791,0.0,5.0
1224,RegionC,1660,0.0,5.0
1225,RegionE,2110,0.0,5.0
1226,RegionA,355,0.0,5.0
1227,RegionA,390,0.0,5.0
1228,RegionA,575,0.0,5.0
1229,RegionC,1325,0.0,5.0
1230,RegionB,27,0.0,5.0
1231,RegionE,1571,0.0,5.0
1232,RegionE,1829,0.0,5.0
1233,RegionA,1350,0.0,5.0
1234,RegionB,2385,0.0,5.0
1235,RegionD,2346,0.0,5.0
1236,RegionB,1071,0.0,5.0
1237,RegionE,1472,0.0,5.0
1238,RegionF,967,0.0,5.0
1239,RegionA,484,0.0,5.0
1240,RegionA,1256,0.0,5.0
1241,RegionA,1660,0.0,5.0
1242,RegionD,2058,0.0,5.0
1243,RegionE,1273,0.0,5.0
1244,RegionF,480,0.0,5.0
1245,RegionF,1208,0.0,5.0
1246,RegionA,904,0.0,5.0
1247,RegionA,547,0.0,5.0
1248,RegionB,627,0.0,5.0
1249,RegionC,1530,0.0,5.0
1250,RegionD,2249,0.0,5.0
1251,RegionE,2201,0.0,5.0
1252,RegionF,894,0.0,5.0
1253,RegionA,335,0.0,5.0
1254,RegionD,1829,0.0,5.0
1255,RegionD,1481,0.0,5.0
1256,RegionB,2310,0.0,5.0
1257,RegionC,252,0.0,5.0
1258,RegionF,2070,0.0,5.0
1259,RegionA,2345,0.0,5.0
1260,RegionD,613,0.0,5.0
1261,RegionB,1343,0.0,5.0
1262,RegionE,1809,0.0,5.0
1263,RegionC,841,0.0,5.0
1264,RegionF,2388,0.0,5.0
1265,RegionF,372,0.0,5.0
1266,RegionC,1824,0.0,5.0
1267,RegionA,1857,0.0,5.0
1268,RegionB,2102,0.0,5.0
1269,RegionD,1871,0.0,5.0
1270,RegionE,236,0.0,5.0
1271,RegionF,1893,0.0,5.0
1272,RegionA,1262,0.0,5.0
1273,RegionD,89,0.0,5.0
1274,RegionB,1042,0.0,5.0
1275,RegionB,892,0.0,5.0
1276,RegionE,299,0.0,5.0
1277,RegionC,1735,0.0,5.0
1278,RegionF,261,0.0,5.0
1279,RegionC,246,0.0,5.0
1280,RegionA,1933,0.0,5.0
1281,RegionB,1175,0.0,5.0
1282,RegionD,737,0.0,5.0
1283,RegionC,1721,0.0,5.0
1284,RegionE,1566,0.0,5.0
1285,RegionA,1546,0.0,5.0
1286,RegionA,328,0.0,5.0
1287,RegionD,2208,0.0,5.0
1288,RegionB,1424,0.0,5.0
1289,RegionB,731,0.0,5.0
1290,RegionF,1609,0.0,5.0
1291,RegionF,521,0.0,5.0
1292,RegionB,912,0.0,5.0
1293,RegionA,93,0.0,5.0
1294,RegionB,1896,0.0,5.0
1295,RegionE,2230,0.0,5.0
1296,RegionD,2178,0.0,5.0
1297,RegionE,940,0.0,5.0
1298,RegionA,1886,0.0,5.0
1299,RegionA,635,0.0,5.0
1300,RegionB,772,0.0,5.0
1301,RegionD,462,0.0,5.0
1302,RegionB,1717,0.0,5.0
1303,RegionF,64,0.0,5.0
1304,RegionD,844,0.0,5.0
1305,RegionA,413,0.0,5.0
1306,RegionD,137,0.0,5.0
1307,RegionB,199,0.0,5.0
1308,RegionB,181,0.0,5.0
1309,RegionD,1797,0.0,5.0
1310,RegionC,2210,0.0,5.0
1311,RegionF,231,0.0,5.0
1312,RegionA,2063,0.0,5.0
1313,RegionB,959,0.0,5.0
1314,RegionD,2359,0.0,5.0
1315,RegionD,2365,0.0,5.0
1316,RegionE,1313,0.0,5.0
1317,RegionD,1236,0.0,5.0
1318,RegionA,2135,0.0,5.0
1319,RegionA,1693,0.0,5.0
1320,RegionB,1127,0.0,5.0
1321,RegionB,2280,0.0,5.0
1322,RegionE,717,0.0,5.0
1323,RegionF,1749,0.0,5.0
1324,RegionF,2030,0.0,5.0
1325,RegionA,1410,0.0,5.0
1326,RegionD,1561,0.0,5.0
1327,RegionD,1305,0.0,5.0
1328,RegionE,1705,0.0,5.0
1329,RegionD,611,0.0,5.0
1330,RegionF,1541,0.0,5.0
1331,RegionA,2203,0.0,5.0
1332,RegionA,987,0.0,5.0
1333,RegionA,1231,0.0,5.0
1334,RegionD,591,0.0,5.0
1335,RegionD,236,0.0,5.0
1336,RegionF,1690,0.0,5.0
1337,RegionF,2282,0.0,5.0
1338,RegionC,549,0.0,5.0
1339,RegionB,994,0.0,5.0
1340,RegionC,832,0.0,5.0
1341,RegionD,323,0.0,5.0
1342,RegionD,1519,0.0,5.0
1343,RegionC,2193,0.0,5.0
1344,RegionA,780,0.0,5.0
1345,RegionA,1099,0.0,5.0
1346,RegionB,161,0.0,5.0
1347,RegionB,770,0.0,5.0
1348,RegionE,2289,0.0,5.0
1349,RegionC,1963,0.0,5.0
1350,RegionE,1363,0.0,5.0
1351,RegionA,62,0.0,5.0
1352,RegionA,778,0.0,5.0
1353,RegionD,480,0.0,5.0
1354,RegionE,1961,0.0,5.0
1355,RegionC,837,0.0,5.0
1356,RegionE,980,0.0,5.0
1357,RegionF,1317,0.0,5.0
1358,RegionA,1559,0.0,5.0
1359,RegionB,2185,0.0,5.0
1360,RegionD,1471,0.0,5.0
1361,RegionD,1071,0.0,5.0
1362,RegionE,2100,0.0,5.0
1363,RegionF,1908,0.0,5.0
1364,RegionA,1923,0.0,5.0
1365,RegionB,832,0.0,5.0
1366,RegionB,1281,0.0,5.0
1367,RegionC,187,0.0,5.0
1368,RegionE,906,0.0,5.0
1369,RegionF,597,0.0,5.0
1370,RegionF,1068,0.0,5.0
1371,RegionC,2392,0.0,5.0
1372,RegionD,1710,0.0,5.0
1373,RegionC,624,0.0,5.0
1374,RegionB,1351,0.0,5.0
1375,RegionC,1555,0.0,5.0
1376,RegionF,1006,0.0,5.0
1377,RegionA,2255,0.0,5.0
1378,RegionD,1382,0.0,5.0
1379,RegionB,2001,0.0,5.0
1380,RegionE,2009,0.0,5.0
1381,RegionD,689,0.0,5.0
1382,RegionF,1442,0.0,5.0
1383,RegionE,573,0.0,5.0
1384,RegionC,2238,0.0,5.0
1385,RegionB,753,0.0,5.0
1386,RegionD,240,0.0,5.0
1387,RegionE,138,0.0,5.0
1388,RegionC,198,0.0,5.0
1389,RegionC,1689,0.0,5.0
1390,RegionA,947,0.0,5.0
1391,RegionA,618,0.0,5.0
1392,RegionA,895,0.0,5.0
1393,RegionD,1867,0.0,5.0
1394,RegionD,247,0.0,5.0
1395,RegionF,1979,0.0,5.0
1396,RegionF,1998,0.0,5.0
1397,RegionA,27,0.0,5.0
1398,RegionD,2259,0.0,5.0
1399,RegionC,48,0.0,5.0
1400,RegionB,2168,0.0,5.0
1401,RegionE,1125,0.0,5.0
1402,RegionF,1174,0.0,5.0
1403,RegionA,2057,0.0,5.0
1404,RegionD,1763,0.0,5.0
1405,RegionA,438,0.0,5.0
1406,RegionB,2147,0.0,5.0
1407,RegionB,987,0.0,5.0
1408,RegionC,2156,0.0,5.0
1409,RegionF,1451,0.0,5.0
1410,RegionA,1625,0.0,5.0
1411,RegionA,1528,0.0,5.0
1412,RegionB,1880,0.0,5.0
1413,RegionE,996,0.0,5.0
1414,RegionE,925,0.0,5.0
1415,RegionE,330,0.0,5.0
1416,RegionF,129,0.0,5.0
1417,RegionA,1660,0.0,5.0
1418,RegionB,1544,0.0,5.0
1419,RegionD,1949,0.0,5.0
1420,RegionB,38,0.0,5.0
1421,RegionF,701,0.0,5.0
1422,RegionD,2047,0.0,5.0
1423,RegionA,1356,0.0,5.0
1424,RegionD,390,0.0,5.0
1425,RegionD,174,0.0,5.0
1426,RegionB,865,0.0,5.0
1427,RegionE,2321,0.0,5.0
1428,RegionE,1110,0.0,5.0
1429,RegionF,304,0.0,5.0
1430,RegionC,1148,0.0,5.0
1431,RegionD,2308,0.0,5.0
1432,RegionD,134,0.0,5.0
1433,RegionB,1288,0.0,5.0
1434,RegionC,848,0.0,5.0
1435,RegionF,590,0.0,5.0
1436,RegionA,1631,0.0,5.0
1437,RegionA,1225,0.0,5.0
1438,RegionA,2309,0.0,5.0
1439,RegionB,2321,0.0,5.0
1440,RegionD,2214,0.0,5.0
1441,RegionE,1572,0.0,5.0
1442,RegionF,573,0.0,5.0
1443,RegionC,321,0.0,5.0
1444,RegionD,1416,0.0,5.0
1445,RegionB,400,0.0,5.0
1446,RegionD,950,0.0,5.0
1447,RegionC,1395,0.0,5.0
1448,RegionF,1624,0.0,5.0
1449,RegionA,121,0.0,5.0
1450,RegionD,1119,0.0,5.0
1451,RegionB,2009,0.0,5.0
1452,RegionB,1457,0.0,5.0
1453,RegionE,1537,0.0,5.0
1454,RegionE,760,0.0,5.0
1455,RegionF,2399,0.0,5.0
1456,RegionB,1556,0.0,5.0
1457,RegionA,1209,0.0,5.0
1458,RegionB,301,0.0,5.0
1459,RegionB,1097,0.0,5.0
1460,RegionC,1556,0.0,5.0
1461,RegionF,631,0.0,5.0
1462,RegionA,1595,0.0,5.0
1463,RegionA,1477,0.0,5.0
1464,RegionA,374,0.0,5.0
1465,RegionB,1262,0.0,5.0
1466,RegionD,1474,0.0,5.0
1467,RegionE,418,0.0,5.0
1468,RegionD,357,0.0,5.0
1469,RegionA,1765,0.0,5.0
1470,RegionB,2281,0.0,5.0
1471,RegionD,2098,0.0,5.0
1472,RegionC,423,0.0,5.0
1473,RegionC,367,0.0,5.0
1474,RegionE,2270,0.0,5.0
1475,RegionF,1328,0.0,5.0
1476,RegionA,50,0.0,5.0
1477,RegionB,1694,0.0,5.0
1478,RegionC,346,0.0,5.0
1479,RegionE,2291,0.0,5.0
1480,RegionC,2342,0.0,5.0
1481,RegionF,694,0.0,5.0
1482,RegionB,1559,0.0,5.0
1483,RegionA,568,0.0,5.0
1484,RegionB,1233,0.0,5.0
1485,RegionC,2019,0.0,5.0
1486,RegionC,259,0.0,5.0
1487,RegionC,1780,0.0,5.0
1488,RegionF,1724,0.0,5.0
1489,RegionA,1983,0.0,5.0
1490,RegionA,1479,0.0,5.0
1491,RegionC,1010,0.0,5.0
1492,RegionE,2030,0.0,5.0
1493,RegionE,800,0.0,5.0
1494,RegionF,438,0.0,5.0
1495,RegionA,1247,0.0,5.0
1496,RegionA,1620,0.0,5.0
1497,RegionB,1556,0.0,5.0
1498,RegionC,1803,0.0,5.0
1499,RegionD,1763,0.0,5.0
1500,RegionF,557,0.0,5.0
1501,RegionF,1313,0.0,5.0
1502,RegionC,822,0.0,5.0
1503,RegionB,1286,0.0,5.0
1504,RegionB,1631,0.0,5.0
1505,RegionD,1193,0.0,5.0
1506,RegionE,2011,0.0,5.0
1507,RegionF,992,0.0,5.0
1508,RegionA,1540,0.0,5.0
1509,RegionA,1609,0.0,5.0
1510,RegionB,466,0.0,5.0
1511,RegionD,818,0.0,5.0
1512,RegionE,2234,0.0,5.0
1513,RegionC,2253,0.0,5.0
1514,RegionE,1890,0.0,5.0
1515,RegionB,858,0.0,5.0
1516,RegionB,1193,0.0,5.0
1517,RegionD,283,0.0,5.0
1518,RegionC,2045,0.0,5.0
1519,RegionC,1240,0.0,5.0
1520,RegionC,1034,0.0,5.0
1521,RegionF,631,0.0,5.0
1522,RegionD,1733,0.0,5.0
1523,RegionB,302,0.0,5.0
1524,RegionC,1962,0.0,5.0
1525,RegionE,1641,0.0,5.0
1526,RegionF,2075,0.0,5.0
1527,RegionF,1713,0.0,5.0
1528,RegionB,150,0.0,5.0
1529,RegionB,2199,0.0,5.0
1530,RegionD,348,0.0,5.0
1531,RegionB,1016,0.0,5.0
1532,RegionE,1454,0.0,5.0
1533,RegionC,181,0.0,5.0
1534,RegionF,1636,0.0,5.0
1535,RegionA,1763,0.0,5.0
1536,RegionA,43,0.0,5.0
1537,RegionB,1059,0.0,5.0
1538,RegionB,2091,0.0,5.0
1539,RegionE,2124,0.0,5.0
1540,RegionF,2377,0.0,5.0
1541,RegionA,2356,0.0,5.0
1542,RegionA,1825,0.0,5.0
1543,RegionB,1602,0.0,5.0
1544,RegionC,2049,0.0,5.0
1545,RegionC,1412,0.0,5.0
1546,RegionC,1977,0.0,5.0
1547,RegionE,1210,0.0,5.0
1548,RegionA,351,0.0,5.0
1549,RegionA,580,0.0,5.0
1550,RegionC,1277,0.0,5.0
1551,RegionD,1865,0.0,5.0
1552,RegionC,2134,0.0,5.0
1553,RegionE,1426,0.0,5.0
