Hour,TaskCount,TotalGPU,TotalGPUHour,Count_RegionA_RealTimeInference,GPU_RegionA_RealTimeInference,GPUHour_RegionA_RealTimeInference,Count_RegionA_BatchInference,GPU_RegionA_BatchInference,GPUHour_RegionA_BatchInference,Count_RegionA_AITraining,GPU_RegionA_AITraining,GPUHour_RegionA_AITraining,Count_RegionB_RealTimeInference,GPU_RegionB_RealTimeInference,GPUHour_RegionB_RealTimeInference,Count_RegionB_BatchInference,GPU_RegionB_BatchInference,GPUHour_RegionB_BatchInference,Count_RegionB_AITraining,GPU_RegionB_AITraining,GPUHour_RegionB_AITraining,Count_RegionC_RealTimeInference,GPU_RegionC_RealTimeInference,GPUHour_RegionC_RealTimeInference,Count_RegionC_BatchInference,GPU_RegionC_BatchInference,GPUHour_RegionC_BatchInference,Count_RegionC_AITraining,GPU_RegionC_AITraining,GPUHour_RegionC_AITraining,Count_RegionD_RealTimeInference,GPU_RegionD_RealTimeInference,GPUHour_RegionD_RealTimeInference,Count_RegionD_BatchInference,GPU_RegionD_BatchInference,GPUHour_RegionD_BatchInference,Count_RegionD_AITraining,GPU_RegionD_AITraining,GPUHour_RegionD_AITraining,Count_RegionE_RealTimeInference,GPU_RegionE_RealTimeInference,GPUHour_RegionE_RealTimeInference,Count_RegionE_BatchInference,GPU_RegionE_BatchInference,GPUHour_RegionE_BatchInference,Count_RegionE_AITraining,GPU_RegionE_AITraining,GPUHour_RegionE_AITraining,Count_RegionF_RealTimeInference,GPU_RegionF_RealTimeInference,GPUHour_RegionF_RealTimeInference,Count_RegionF_BatchInference,GPU_RegionF_BatchInference,GPUHour_RegionF_BatchInference,Count_RegionF_AITraining,GPU_RegionF_AITraining,GPUHour_RegionF_AITraining
47,14,385,945.75,2.0,11.0,40.983333333333334,1.0,4.0,9.6,1.0,69.0,259.9,1.0,2.0,11.933333333333334,2.0,36.0,81.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,134.71666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,204.0,302.9,1.0,1.0,6.383333333333334,1.0,7.0,42.0,1.0,27.0,55.800000000000004
48,25,800,2839.9,3.0,4.0,21.3,1.0,17.0,14.733333333333334,1.0,53.0,31.799999999999997,0.0,0.0,0.0,5.0,80.0,370.83333333333337,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,103.93333333333334,1.0,74.0,151.7,0.0,0.0,0.0,2.0,33.0,195.25,2.0,107.0,515.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,219.0,684.4,1.0,7.0,24.383333333333333,3.0,47.0,196.16666666666666,2.0,125.0,530.1333333333333
49,23,664,1787.6166666666668,1.0,5.0,30.166666666666664,1.0,20.0,121.0,0.0,0.0,0.0,5.0,24.0,117.41666666666667,2.0,22.0,123.43333333333334,1.0,22.0,119.53333333333333,2.0,5.0,11.933333333333334,2.0,22.0,68.5,1.0,108.0,696.6,0.0,0.0,0.0,2.0,32.0,56.53333333333333,2.0,227.0,222.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,92.03333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,128.06666666666666
50,17,488,1930.7333333333333,0.0,0.0,0.0,2.0,16.0,82.6,1.0,88.0,484.0,1.0,7.0,6.183333333333334,2.0,28.0,72.63333333333334,0.0,0.0,0.0,1.0,3.0,7.9,1.0,10.0,25.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,45.9,2.0,66.0,229.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,157.0,742.45,1.0,1.0,2.183333333333333,1.0,7.0,5.483333333333333,1.0,85.0,226.66666666666666
51,21,572,2131.7333333333336,3.0,12.0,46.1,0.0,0.0,0.0,1.0,86.0,364.06666666666666,3.0,14.0,71.6,3.0,24.0,79.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,109.74999999999999,1.0,75.0,443.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,230.9666666666667,1.0,5.0,32.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,126.88333333333333,4.0,243.0,626.75
52,19,295,1230.6166666666666,4.0,13.0,44.96666666666667,1.0,21.0,81.89999999999999,0.0,0.0,0.0,1.0,4.0,8.533333333333333,0.0,0.0,0.0,1.0,24.0,136.8,3.0,14.0,33.78333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,49.71666666666667,0.0,0.0,0.0,1.0,2.0,11.233333333333333,0.0,0.0,0.0,1.0,115.0,645.9166666666666,1.0,5.0,15.833333333333332,1.0,13.0,68.89999999999999,2.0,53.0,133.0333333333333
53,21,850,3820.0,4.0,10.0,43.21666666666667,1.0,11.0,44.916666666666664,0.0,0.0,0.0,2.0,12.0,19.599999999999998,1.0,7.0,33.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,18.15,1.0,32.0,32.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,365.0,1638.85,0.0,0.0,0.0,1.0,16.0,83.2,4.0,312.0,1591.4666666666667,0.0,0.0,0.0,1.0,5.0,16.5,1.0,71.0,298.2
54,20,537,2190.4,1.0,6.0,28.3,1.0,22.0,73.33333333333334,0.0,0.0,0.0,4.0,21.0,90.4,2.0,30.0,182.5,0.0,0.0,0.0,2.0,11.0,53.46666666666666,1.0,22.0,142.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,20.583333333333332,2.0,124.0,422.9,0.0,0.0,0.0,1.0,7.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,289.0,1154.5833333333333
55,12,523,2050.35,1.0,5.0,21.25,1.0,7.0,27.066666666666666,0.0,0.0,0.0,1.0,4.0,9.4,0.0,0.0,0.0,1.0,115.0,636.3333333333334,1.0,4.0,13.8,1.0,8.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,151.0,121.03333333333333,0.0,0.0,0.0,1.0,22.0,38.5,2.0,202.0,1127.5666666666666,0.0,0.0,0.0,1.0,5.0,15.0,0.0,0.0,0.0
56,23,536,1699.8999999999999,3.0,11.0,23.633333333333333,1.0,9.0,49.8,0.0,0.0,0.0,2.0,12.0,40.5,1.0,9.0,40.65,0.0,0.0,0.0,3.0,14.0,15.116666666666667,2.0,36.0,44.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,96.94999999999999,3.0,230.0,869.75,0.0,0.0,0.0,2.0,33.0,84.1,2.0,124.0,374.26666666666665,0.0,0.0,0.0,2.0,23.0,60.333333333333336,0.0,0.0,0.0
57,30,863,2630.9833333333336,1.0,7.0,3.8500000000000005,3.0,41.0,52.43333333333334,0.0,0.0,0.0,1.0,1.0,2.6666666666666665,3.0,24.0,25.166666666666664,1.0,85.0,255.0,3.0,12.0,36.63333333333333,1.0,17.0,59.78333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.0,92.0,349.75,4.0,293.0,1193.0666666666666,0.0,0.0,0.0,3.0,41.0,106.41666666666669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.666666666666666,3.0,246.0,536.55
58,22,634,1719.5166666666667,1.0,5.0,6.5,4.0,46.0,164.1,0.0,0.0,0.0,1.0,7.0,44.56666666666666,3.0,29.0,102.16666666666667,0.0,0.0,0.0,1.0,1.0,4.683333333333334,2.0,12.0,12.083333333333334,1.0,125.0,35.416666666666664,0.0,0.0,0.0,1.0,6.0,34.9,6.0,349.0,1266.3000000000002,0.0,0.0,0.0,1.0,12.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,11.2
59,12,142,349.8333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,26.533333333333335,2.0,16.0,41.599999999999994,0.0,0.0,0.0,1.0,7.0,41.18333333333334,1.0,14.0,51.1,0.0,0.0,0.0,1.0,1.0,1.0833333333333333,1.0,7.0,5.483333333333333,1.0,44.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,44.0,0.0,0.0,0.0,1.0,7.0,17.849999999999998,0.0,0.0,0.0
60,19,546,1626.9833333333333,2.0,8.0,9.233333333333334,1.0,7.0,11.083333333333332,0.0,0.0,0.0,4.0,14.0,64.03333333333333,2.0,33.0,82.11666666666666,0.0,0.0,0.0,1.0,7.0,26.366666666666667,1.0,18.0,36.0,1.0,92.0,389.4666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,246.0,462.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,454.28333333333336,1.0,4.0,4.533333333333333,1.0,20.0,87.66666666666667,0.0,0.0,0.0
61,24,857,2717.9166666666665,5.0,23.0,72.75,1.0,4.0,16.533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,103.64999999999999,0.0,0.0,0.0,1.0,7.0,11.200000000000001,1.0,13.0,84.28333333333333,0.0,0.0,0.0,1.0,6.0,1.4,2.0,23.0,107.96666666666667,4.0,308.0,1661.5,1.0,6.0,1.4,0.0,0.0,0.0,2.0,182.0,451.31666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,242.0,205.91666666666666
62,16,513,1513.1,2.0,10.0,20.1,2.0,17.0,10.666666666666668,1.0,100.0,121.66666666666666,1.0,5.0,3.333333333333333,2.0,42.0,176.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,21.0,1.0,20.0,50.33333333333333,3.0,176.0,613.4333333333334,1.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,132.0,493.0
63,20,745,2899.9166666666665,2.0,6.0,25.866666666666667,3.0,35.0,131.75,1.0,97.0,67.89999999999999,1.0,1.0,2.5833333333333335,1.0,20.0,100.33333333333333,0.0,0.0,0.0,1.0,7.0,25.900000000000002,1.0,18.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,47.2,4.0,411.0,1888.7833333333333,0.0,0.0,0.0,1.0,14.0,7.933333333333334,1.0,82.0,401.8,1.0,6.0,8.399999999999999,1.0,15.0,52.0,1.0,25.0,94.16666666666667
64,15,469,1321.95,2.0,2.0,3.9833333333333334,1.0,18.0,16.2,0.0,0.0,0.0,1.0,1.0,5.616666666666666,1.0,23.0,14.950000000000001,0.0,0.0,0.0,1.0,3.0,5.95,1.0,18.0,7.2,1.0,57.0,151.04999999999998,0.0,0.0,0.0,1.0,23.0,70.91666666666667,2.0,201.0,762.5500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,99.63333333333334,2.0,99.0,183.9
65,16,413,941.5,0.0,0.0,0.0,1.0,9.0,40.949999999999996,0.0,0.0,0.0,3.0,17.0,55.533333333333324,1.0,4.0,6.4,0.0,0.0,0.0,1.0,5.0,3.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,3.5999999999999996,2.0,168.0,109.01666666666668,0.0,0.0,0.0,1.0,18.0,67.5,1.0,65.0,323.9166666666667,0.0,0.0,0.0,3.0,36.0,85.93333333333334,2.0,79.0,245.06666666666666
66,24,772,2152.133333333333,1.0,1.0,3.0833333333333335,6.0,67.0,175.61666666666667,1.0,92.0,44.46666666666667,2.0,6.0,20.833333333333332,1.0,9.0,18.15,0.0,0.0,0.0,1.0,1.0,5.283333333333333,1.0,20.0,91.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.0,220.33333333333334,3.0,290.0,768.1500000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,325.0,0.0,0.0,0.0,1.0,20.0,132.33333333333331,2.0,126.0,347.55
67,25,764,3279.016666666667,5.0,23.0,92.01666666666667,1.0,13.0,52.21666666666667,1.0,102.0,549.1,1.0,4.0,2.0,1.0,15.0,35.5,0.0,0.0,0.0,1.0,4.0,13.333333333333334,2.0,27.0,55.133333333333326,1.0,43.0,189.20000000000002,0.0,0.0,0.0,1.0,14.0,49.0,2.0,196.0,1169.75,1.0,2.0,10.1,1.0,18.0,82.5,1.0,63.0,223.64999999999998,2.0,12.0,58.2,1.0,15.0,60.25,3.0,213.0,637.0666666666667
68,13,286,1303.6,1.0,5.0,31.166666666666668,1.0,9.0,45.3,0.0,0.0,0.0,2.0,6.0,14.433333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,31.916666666666668,2.0,29.0,117.88333333333333,0.0,0.0,0.0,1.0,4.0,1.7333333333333334,1.0,9.0,1.9500000000000002,2.0,120.0,475.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,583.6166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,24,1084,3556.633333333333,0.0,0.0,0.0,1.0,15.0,98.25,1.0,92.0,154.86666666666667,3.0,15.0,64.5,1.0,4.0,9.533333333333333,1.0,104.0,670.8000000000001,0.0,0.0,0.0,3.0,32.0,141.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,80.43333333333332,3.0,288.0,822.05,0.0,0.0,0.0,2.0,19.0,53.0,4.0,291.0,568.9,0.0,0.0,0.0,1.0,19.0,121.60000000000001,2.0,174.0,771.5666666666666
70,18,459,1561.0833333333333,1.0,5.0,32.083333333333336,1.0,16.0,67.2,1.0,23.0,73.98333333333333,2.0,5.0,2.4000000000000004,3.0,30.0,107.99999999999999,0.0,0.0,0.0,1.0,5.0,22.333333333333336,2.0,26.0,48.53333333333334,1.0,80.0,117.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,119.0,2.0,208.0,841.3166666666666,1.0,3.0,6.6000000000000005,1.0,9.0,15.899999999999999,1.0,28.0,106.39999999999999
71,19,649,1488.25,1.0,4.0,6.6,3.0,48.0,135.25,0.0,0.0,0.0,3.0,12.0,24.233333333333334,1.0,11.0,47.483333333333334,0.0,0.0,0.0,3.0,10.0,9.966666666666667,0.0,0.0,0.0,1.0,61.0,72.18333333333334,0.0,0.0,0.0,2.0,26.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,159.0,575.9333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,318.0,583.2666666666667
72,19,499,1884.6666666666665,1.0,5.0,12.5,0.0,0.0,0.0,1.0,120.0,560.0,1.0,2.0,7.966666666666667,1.0,22.0,41.06666666666667,0.0,0.0,0.0,3.0,17.0,67.48333333333333,1.0,16.0,61.333333333333336,0.0,0.0,0.0,1.0,7.0,29.75,3.0,38.0,108.81666666666666,1.0,77.0,413.2333333333333,0.0,0.0,0.0,1.0,10.0,48.666666666666664,2.0,62.0,175.5666666666667,0.0,0.0,0.0,1.0,7.0,21.583333333333336,2.0,116.0,336.7
73,22,396,834.7666666666667,3.0,14.0,33.33333333333333,4.0,44.0,100.56666666666666,0.0,0.0,0.0,2.0,14.0,32.083333333333336,1.0,12.0,44.8,0.0,0.0,0.0,2.0,5.0,19.716666666666665,1.0,22.0,16.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,90.89999999999999,0.0,0.0,0.0,1.0,1.0,0.75,1.0,20.0,89.33333333333334,2.0,151.0,242.83333333333331,0.0,0.0,0.0,3.0,35.0,95.31666666666666,1.0,60.0,69.0
74,24,864,2911.5833333333335,1.0,6.0,18.1,1.0,19.0,26.916666666666668,0.0,0.0,0.0,1.0,6.0,21.1,2.0,42.0,209.9,0.0,0.0,0.0,6.0,15.0,27.96666666666667,2.0,15.0,92.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,380.0,1334.0166666666667,0.0,0.0,0.0,1.0,20.0,96.66666666666666,5.0,355.0,1072.7166666666667,1.0,6.0,11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
75,21,874,2954.116666666667,1.0,7.0,34.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,19.783333333333335,1.0,15.0,3.25,0.0,0.0,0.0,2.0,7.0,30.31666666666667,1.0,22.0,132.73333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,8.333333333333334,3.0,310.0,1194.1333333333332,0.0,0.0,0.0,1.0,15.0,28.0,5.0,220.0,1083.25,1.0,6.0,30.0,1.0,21.0,114.8,2.0,224.0,275.2166666666667
76,20,649,1961.1833333333334,1.0,3.0,8.5,1.0,22.0,52.43333333333333,0.0,0.0,0.0,1.0,6.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2833333333333334,2.0,27.0,69.45,0.0,0.0,0.0,1.0,4.0,23.533333333333335,1.0,15.0,50.0,5.0,303.0,558.6833333333334,0.0,0.0,0.0,1.0,23.0,21.083333333333332,2.0,147.0,788.6499999999999,0.0,0.0,0.0,2.0,20.0,76.76666666666667,2.0,78.0,273.7
77,30,639,2108.9500000000003,7.0,19.0,70.15,5.0,61.0,187.1,2.0,117.0,420.75,6.0,20.0,56.483333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,22.233333333333334,0.0,0.0,0.0,1.0,67.0,432.15000000000003,0.0,0.0,0.0,1.0,7.0,3.033333333333333,1.0,121.0,223.85000000000002,0.0,0.0,0.0,1.0,14.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,19.733333333333334,3.0,197.0,590.1666666666667
78,15,339,894.45,3.0,15.0,52.516666666666666,2.0,36.0,179.75,0.0,0.0,0.0,3.0,12.0,55.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,10.633333333333333,3.0,138.0,197.03333333333333,0.0,0.0,0.0,1.0,13.0,32.93333333333333,1.0,99.0,341.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,18,400,1473.7833333333333,2.0,8.0,43.56666666666666,2.0,25.0,109.73333333333333,0.0,0.0,0.0,2.0,5.0,22.833333333333336,2.0,32.0,83.25000000000001,0.0,0.0,0.0,1.0,3.0,19.799999999999997,2.0,18.0,82.8,1.0,125.0,620.8333333333334,0.0,0.0,0.0,1.0,5.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,84.15,2.0,100.0,322.1,1.0,6.0,10.700000000000001,0.0,0.0,0.0,1.0,56.0,66.26666666666667
80,23,499,1358.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,83.86666666666667,2.0,14.0,75.33333333333334,1.0,54.0,247.49999999999997,4.0,13.0,32.65,3.0,34.0,86.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,95.26666666666668,1.0,105.0,143.5,1.0,6.0,24.299999999999997,0.0,0.0,0.0,1.0,27.0,17.55,1.0,5.0,10.0,0.0,0.0,0.0,2.0,189.0,542.3833333333333
81,26,387,1406.6166666666668,2.0,8.0,41.03333333333333,5.0,60.0,288.98333333333335,0.0,0.0,0.0,2.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,54.766666666666666,1.0,11.0,28.416666666666668,0.0,0.0,0.0,1.0,2.0,4.3,4.0,55.0,228.08333333333334,1.0,35.0,172.08333333333334,0.0,0.0,0.0,2.0,27.0,146.95,3.0,141.0,360.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,43.75
82,20,743,2974.75,1.0,5.0,22.333333333333336,1.0,21.0,138.95,1.0,92.0,561.1999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,318.5,2.0,8.0,15.1,2.0,42.0,247.95000000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,50.68333333333333,3.0,231.0,260.1,1.0,5.0,12.083333333333332,0.0,0.0,0.0,2.0,121.0,718.3666666666667,1.0,3.0,15.95,1.0,21.0,54.6,2.0,92.0,558.9333333333334
83,18,627,2372.4,1.0,3.0,16.35,2.0,13.0,21.316666666666666,1.0,47.0,166.06666666666666,3.0,14.0,25.65,1.0,18.0,77.39999999999999,1.0,124.0,208.73333333333335,2.0,7.0,28.983333333333334,1.0,18.0,68.7,1.0,66.0,90.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,301.0,0.0,0.0,0.0,2.0,25.0,45.1,1.0,108.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,647.9
84,18,581,2227.2333333333336,3.0,8.0,20.0,1.0,17.0,28.049999999999997,0.0,0.0,0.0,1.0,1.0,1.4166666666666667,0.0,0.0,0.0,1.0,106.0,199.63333333333333,2.0,9.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54.0,163.96666666666667,3.0,161.0,925.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,285.2166666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,116.0,578.6166666666667
85,20,403,1584.6333333333334,1.0,4.0,1.6666666666666667,1.0,17.0,109.65,0.0,0.0,0.0,1.0,6.0,31.0,1.0,13.0,47.233333333333334,0.0,0.0,0.0,3.0,13.0,56.650000000000006,2.0,35.0,137.93333333333334,2.0,135.0,671.4000000000001,0.0,0.0,0.0,4.0,58.0,298.73333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,19.333333333333332,2.0,9.0,22.033333333333335,2.0,108.0,188.99999999999997
86,20,380,1542.2333333333333,5.0,18.0,64.98333333333333,1.0,18.0,52.8,0.0,0.0,0.0,2.0,7.0,38.21666666666666,3.0,32.0,139.16666666666666,0.0,0.0,0.0,2.0,7.0,5.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,45.85,0.0,0.0,0.0,1.0,93.0,461.90000000000003,1.0,3.0,10.05,0.0,0.0,0.0,1.0,117.0,559.65,0.0,0.0,0.0,2.0,34.0,137.21666666666664,1.0,44.0,27.133333333333333
87,24,733,2309.7833333333333,5.0,19.0,80.56666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,72.0,200.64999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,20.133333333333333,1.0,121.0,536.4333333333334,0.0,0.0,0.0,1.0,11.0,17.966666666666665,1.0,18.0,11.100000000000001,1.0,7.0,12.833333333333332,2.0,38.0,117.53333333333333,4.0,285.0,1063.2833333333333,0.0,0.0,0.0,2.0,18.0,59.766666666666666,2.0,140.0,189.51666666666665
88,24,680,2664.75,2.0,7.0,10.666666666666666,2.0,18.0,32.7,0.0,0.0,0.0,5.0,18.0,62.833333333333336,2.0,22.0,113.03333333333333,0.0,0.0,0.0,1.0,2.0,10.666666666666666,0.0,0.0,0.0,2.0,183.0,909.5999999999999,0.0,0.0,0.0,3.0,40.0,137.7,2.0,238.0,1060.3166666666666,0.0,0.0,0.0,1.0,16.0,65.33333333333333,2.0,82.0,94.5,1.0,6.0,13.0,0.0,0.0,0.0,1.0,48.0,154.4
89,19,570,1496.3166666666666,2.0,8.0,20.133333333333333,4.0,61.0,153.58333333333334,0.0,0.0,0.0,3.0,15.0,61.8,1.0,7.0,42.233333333333334,0.0,0.0,0.0,2.0,4.0,13.316666666666666,1.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,44.400000000000006,2.0,166.0,396.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,410.16666666666663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,333.35
90,18,415,1804.2666666666667,3.0,14.0,35.1,3.0,17.0,52.15,0.0,0.0,0.0,1.0,5.0,25.416666666666664,1.0,15.0,88.5,0.0,0.0,0.0,2.0,6.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,236.38333333333333,1.0,57.0,108.3,0.0,0.0,0.0,1.0,13.0,56.11666666666666,1.0,115.0,615.25,0.0,0.0,0.0,1.0,21.0,78.75,1.0,102.0,487.9
91,17,573,2278.35,4.0,18.0,37.916666666666664,0.0,0.0,0.0,1.0,120.0,489.99999999999994,0.0,0.0,0.0,3.0,47.0,78.15,0.0,0.0,0.0,3.0,9.0,17.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,216.0,967.5333333333333,0.0,0.0,0.0,1.0,9.0,14.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,154.0,672.8333333333333
92,22,838,2471.9166666666665,4.0,14.0,59.15,3.0,33.0,109.78333333333333,0.0,0.0,0.0,1.0,3.0,3.1000000000000005,1.0,16.0,45.333333333333336,0.0,0.0,0.0,1.0,5.0,19.5,1.0,17.0,13.316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,265.0,445.85,0.0,0.0,0.0,3.0,33.0,115.23333333333332,4.0,434.0,1548.15,0.0,0.0,0.0,1.0,18.0,112.5,0.0,0.0,0.0
93,21,275,1017.4333333333333,4.0,19.0,74.11666666666666,2.0,32.0,50.233333333333334,0.0,0.0,0.0,1.0,6.0,25.9,1.0,4.0,21.4,0.0,0.0,0.0,2.0,10.0,42.91666666666667,2.0,31.0,179.48333333333332,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,240.71666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,35.8,1.0,78.0,295.09999999999997,0.0,0.0,0.0,3.0,29.0,51.766666666666666,0.0,0.0,0.0
94,31,635,1578.2166666666667,8.0,33.0,102.75,2.0,32.0,205.16666666666666,0.0,0.0,0.0,3.0,12.0,25.483333333333334,1.0,6.0,19.5,0.0,0.0,0.0,2.0,6.0,28.333333333333336,3.0,54.0,254.11666666666667,0.0,0.0,0.0,1.0,5.0,13.333333333333332,1.0,5.0,10.083333333333332,3.0,268.0,412.1,1.0,5.0,28.0,0.0,0.0,0.0,1.0,81.0,113.39999999999999,2.0,10.0,7.0,1.0,19.0,113.36666666666667,2.0,99.0,245.58333333333331
95,26,925,3365.1666666666665,2.0,4.0,16.316666666666666,1.0,4.0,14.2,0.0,0.0,0.0,2.0,7.0,27.533333333333335,2.0,37.0,147.06666666666666,1.0,81.0,488.7,2.0,7.0,20.633333333333333,2.0,30.0,175.21666666666664,1.0,22.0,19.433333333333334,0.0,0.0,0.0,2.0,29.0,79.93333333333334,4.0,200.0,855.9833333333333,1.0,7.0,18.666666666666664,0.0,0.0,0.0,4.0,320.0,965.7833333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,177.0,535.7
96,18,507,1592.3166666666666,3.0,11.0,26.21666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,25.2,1.0,23.0,8.816666666666666,1.0,72.0,319.20000000000005,1.0,3.0,5.05,2.0,40.0,134.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,55.06666666666666,4.0,265.0,741.4,0.0,0.0,0.0,1.0,8.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,79.2,1.0,42.0,179.9
