TaskType,GPU_Demand,EstimatedDuration_min,Count,Probability
AITraining,21,53,3,0.00018117036052901745
AITraining,21,54,1,6.039012017633915e-05
AITraining,21,55,1,6.039012017633915e-05
AITraining,21,57,1,6.039012017633915e-05
AITraining,21,58,1,6.039012017633915e-05
AITraining,21,59,1,6.039012017633915e-05
AITraining,21,60,1,6.039012017633915e-05
AITraining,21,61,2,0.0001207802403526783
AITraining,21,66,1,6.039012017633915e-05
AITraining,21,68,1,6.039012017633915e-05
AITraining,21,75,1,6.039012017633915e-05
AITraining,21,87,1,6.039012017633915e-05
AITraining,21,91,1,6.039012017633915e-05
AITraining,21,104,1,6.039012017633915e-05
AITraining,21,111,1,6.039012017633915e-05
AITraining,21,112,1,6.039012017633915e-05
AITraining,21,116,1,6.039012017633915e-05
AITraining,21,117,2,0.0001207802403526783
AITraining,21,118,1,6.039012017633915e-05
AITraining,21,120,1,6.039012017633915e-05
AITraining,21,124,1,6.039012017633915e-05
AITraining,21,125,1,6.039012017633915e-05
AITraining,21,127,1,6.039012017633915e-05
AITraining,21,128,1,6.039012017633915e-05
AITraining,21,129,1,6.039012017633915e-05
AITraining,21,130,1,6.039012017633915e-05
AITraining,21,131,1,6.039012017633915e-05
AITraining,21,134,1,6.039012017633915e-05
AITraining,21,138,1,6.039012017633915e-05
AITraining,21,141,4,0.0002415604807053566
AITraining,21,142,1,6.039012017633915e-05
AITraining,21,144,1,6.039012017633915e-05
AITraining,21,146,1,6.039012017633915e-05
AITraining,21,150,1,6.039012017633915e-05
AITraining,21,155,1,6.039012017633915e-05
AITraining,21,156,1,6.039012017633915e-05
AITraining,21,157,1,6.039012017633915e-05
AITraining,21,161,1,6.039012017633915e-05
AITraining,21,167,1,6.039012017633915e-05
AITraining,21,168,2,0.0001207802403526783
AITraining,21,170,1,6.039012017633915e-05
AITraining,21,175,1,6.039012017633915e-05
AITraining,21,177,1,6.039012017633915e-05
AITraining,21,179,1,6.039012017633915e-05
AITraining,21,180,1,6.039012017633915e-05
AITraining,21,181,1,6.039012017633915e-05
AITraining,21,184,1,6.039012017633915e-05
AITraining,21,193,1,6.039012017633915e-05
AITraining,21,194,1,6.039012017633915e-05
AITraining,21,196,1,6.039012017633915e-05
AITraining,21,199,1,6.039012017633915e-05
AITraining,21,200,3,0.00018117036052901745
AITraining,21,209,1,6.039012017633915e-05
AITraining,21,216,1,6.039012017633915e-05
AITraining,21,222,1,6.039012017633915e-05
AITraining,21,225,1,6.039012017633915e-05
AITraining,21,227,1,6.039012017633915e-05
AITraining,21,229,1,6.039012017633915e-05
AITraining,21,235,2,0.0001207802403526783
AITraining,21,237,1,6.039012017633915e-05
AITraining,21,238,1,6.039012017633915e-05
AITraining,21,240,1,6.039012017633915e-05
AITraining,21,247,1,6.039012017633915e-05
AITraining,21,256,1,6.039012017633915e-05
AITraining,21,257,1,6.039012017633915e-05
AITraining,21,264,1,6.039012017633915e-05
AITraining,21,265,2,0.0001207802403526783
AITraining,21,269,1,6.039012017633915e-05
AITraining,21,271,1,6.039012017633915e-05
AITraining,21,277,1,6.039012017633915e-05
AITraining,21,279,2,0.0001207802403526783
AITraining,21,289,2,0.0001207802403526783
AITraining,21,292,2,0.0001207802403526783
AITraining,21,293,1,6.039012017633915e-05
AITraining,21,294,1,6.039012017633915e-05
AITraining,21,297,1,6.039012017633915e-05
AITraining,21,299,1,6.039012017633915e-05
AITraining,21,301,1,6.039012017633915e-05
AITraining,21,303,2,0.0001207802403526783
AITraining,21,308,1,6.039012017633915e-05
AITraining,21,309,1,6.039012017633915e-05
AITraining,21,310,2,0.0001207802403526783
AITraining,21,311,1,6.039012017633915e-05
AITraining,21,314,1,6.039012017633915e-05
AITraining,21,321,1,6.039012017633915e-05
AITraining,21,326,2,0.0001207802403526783
AITraining,21,327,2,0.0001207802403526783
AITraining,21,329,2,0.0001207802403526783
AITraining,21,338,2,0.0001207802403526783
AITraining,21,339,2,0.0001207802403526783
AITraining,21,340,2,0.0001207802403526783
AITraining,21,341,1,6.039012017633915e-05
AITraining,21,346,3,0.00018117036052901745
AITraining,21,349,1,6.039012017633915e-05
AITraining,21,351,1,6.039012017633915e-05
AITraining,21,353,1,6.039012017633915e-05
AITraining,21,357,1,6.039012017633915e-05
AITraining,21,358,1,6.039012017633915e-05
AITraining,21,359,1,6.039012017633915e-05
AITraining,21,364,1,6.039012017633915e-05
AITraining,21,365,1,6.039012017633915e-05
AITraining,21,366,1,6.039012017633915e-05
AITraining,21,368,1,6.039012017633915e-05
AITraining,21,372,1,6.039012017633915e-05
AITraining,21,373,3,0.00018117036052901745
AITraining,21,374,2,0.0001207802403526783
AITraining,21,378,2,0.0001207802403526783
AITraining,21,382,1,6.039012017633915e-05
AITraining,21,383,1,6.039012017633915e-05
AITraining,21,389,1,6.039012017633915e-05
AITraining,21,390,1,6.039012017633915e-05
AITraining,21,391,2,0.0001207802403526783
AITraining,21,392,1,6.039012017633915e-05
AITraining,21,393,1,6.039012017633915e-05
AITraining,21,394,1,6.039012017633915e-05
AITraining,21,398,1,6.039012017633915e-05
AITraining,22,11,1,6.039012017633915e-05
AITraining,22,12,1,6.039012017633915e-05
AITraining,22,19,2,0.0001207802403526783
AITraining,22,20,1,6.039012017633915e-05
AITraining,22,23,1,6.039012017633915e-05
AITraining,22,25,1,6.039012017633915e-05
AITraining,22,27,1,6.039012017633915e-05
AITraining,22,29,1,6.039012017633915e-05
AITraining,22,31,1,6.039012017633915e-05
AITraining,22,32,2,0.0001207802403526783
AITraining,22,37,1,6.039012017633915e-05
AITraining,22,40,1,6.039012017633915e-05
AITraining,22,44,1,6.039012017633915e-05
AITraining,22,48,2,0.0001207802403526783
AITraining,22,53,1,6.039012017633915e-05
AITraining,22,55,1,6.039012017633915e-05
AITraining,22,57,3,0.00018117036052901745
AITraining,22,60,2,0.0001207802403526783
AITraining,22,62,2,0.0001207802403526783
AITraining,22,64,1,6.039012017633915e-05
AITraining,22,70,2,0.0001207802403526783
AITraining,22,73,1,6.039012017633915e-05
AITraining,22,74,1,6.039012017633915e-05
AITraining,22,76,1,6.039012017633915e-05
AITraining,22,79,1,6.039012017633915e-05
AITraining,22,84,1,6.039012017633915e-05
AITraining,22,88,1,6.039012017633915e-05
AITraining,22,93,1,6.039012017633915e-05
AITraining,22,95,1,6.039012017633915e-05
AITraining,22,98,1,6.039012017633915e-05
AITraining,22,99,2,0.0001207802403526783
AITraining,22,100,1,6.039012017633915e-05
AITraining,22,101,1,6.039012017633915e-05
AITraining,22,105,1,6.039012017633915e-05
AITraining,22,107,1,6.039012017633915e-05
AITraining,22,111,1,6.039012017633915e-05
AITraining,22,114,2,0.0001207802403526783
AITraining,22,118,2,0.0001207802403526783
AITraining,22,119,1,6.039012017633915e-05
AITraining,22,120,1,6.039012017633915e-05
AITraining,22,121,2,0.0001207802403526783
AITraining,22,127,1,6.039012017633915e-05
AITraining,22,131,2,0.0001207802403526783
AITraining,22,139,3,0.00018117036052901745
AITraining,22,143,1,6.039012017633915e-05
AITraining,22,144,1,6.039012017633915e-05
AITraining,22,145,1,6.039012017633915e-05
AITraining,22,159,1,6.039012017633915e-05
AITraining,22,164,1,6.039012017633915e-05
AITraining,22,168,2,0.0001207802403526783
AITraining,22,171,1,6.039012017633915e-05
AITraining,22,175,1,6.039012017633915e-05
AITraining,22,179,1,6.039012017633915e-05
AITraining,22,181,2,0.0001207802403526783
AITraining,22,182,1,6.039012017633915e-05
AITraining,22,184,1,6.039012017633915e-05
AITraining,22,186,1,6.039012017633915e-05
AITraining,22,189,1,6.039012017633915e-05
AITraining,22,190,1,6.039012017633915e-05
AITraining,22,191,1,6.039012017633915e-05
AITraining,22,192,1,6.039012017633915e-05
AITraining,22,195,1,6.039012017633915e-05
AITraining,22,199,1,6.039012017633915e-05
AITraining,22,205,1,6.039012017633915e-05
AITraining,22,208,2,0.0001207802403526783
AITraining,22,218,1,6.039012017633915e-05
AITraining,22,219,1,6.039012017633915e-05
AITraining,22,223,1,6.039012017633915e-05
AITraining,22,224,1,6.039012017633915e-05
AITraining,22,232,1,6.039012017633915e-05
AITraining,22,233,1,6.039012017633915e-05
AITraining,22,235,2,0.0001207802403526783
AITraining,22,240,1,6.039012017633915e-05
AITraining,22,246,1,6.039012017633915e-05
AITraining,22,252,1,6.039012017633915e-05
AITraining,22,255,1,6.039012017633915e-05
AITraining,22,256,1,6.039012017633915e-05
AITraining,22,258,1,6.039012017633915e-05
AITraining,22,260,1,6.039012017633915e-05
AITraining,22,261,1,6.039012017633915e-05
AITraining,22,267,1,6.039012017633915e-05
AITraining,22,268,2,0.0001207802403526783
AITraining,22,269,1,6.039012017633915e-05
AITraining,22,271,1,6.039012017633915e-05
AITraining,22,274,1,6.039012017633915e-05
AITraining,22,275,1,6.039012017633915e-05
AITraining,22,279,1,6.039012017633915e-05
AITraining,22,280,1,6.039012017633915e-05
AITraining,22,282,1,6.039012017633915e-05
AITraining,22,283,1,6.039012017633915e-05
AITraining,22,289,1,6.039012017633915e-05
AITraining,22,296,1,6.039012017633915e-05
AITraining,22,303,2,0.0001207802403526783
AITraining,22,306,1,6.039012017633915e-05
AITraining,22,313,1,6.039012017633915e-05
AITraining,22,314,1,6.039012017633915e-05
AITraining,22,315,1,6.039012017633915e-05
AITraining,22,316,1,6.039012017633915e-05
AITraining,22,320,2,0.0001207802403526783
AITraining,22,321,1,6.039012017633915e-05
AITraining,22,323,1,6.039012017633915e-05
AITraining,22,325,2,0.0001207802403526783
AITraining,22,326,1,6.039012017633915e-05
AITraining,22,327,2,0.0001207802403526783
AITraining,22,328,1,6.039012017633915e-05
AITraining,22,329,1,6.039012017633915e-05
AITraining,22,330,2,0.0001207802403526783
AITraining,22,332,1,6.039012017633915e-05
AITraining,22,337,1,6.039012017633915e-05
AITraining,22,340,1,6.039012017633915e-05
AITraining,22,344,1,6.039012017633915e-05
AITraining,22,348,1,6.039012017633915e-05
AITraining,22,350,1,6.039012017633915e-05
AITraining,22,352,1,6.039012017633915e-05
AITraining,22,354,1,6.039012017633915e-05
AITraining,22,356,1,6.039012017633915e-05
AITraining,22,359,1,6.039012017633915e-05
AITraining,22,364,1,6.039012017633915e-05
AITraining,22,366,2,0.0001207802403526783
AITraining,22,367,1,6.039012017633915e-05
AITraining,22,368,2,0.0001207802403526783
AITraining,22,369,2,0.0001207802403526783
AITraining,22,372,1,6.039012017633915e-05
AITraining,22,376,1,6.039012017633915e-05
AITraining,22,377,1,6.039012017633915e-05
AITraining,22,380,1,6.039012017633915e-05
AITraining,22,384,1,6.039012017633915e-05
AITraining,22,387,3,0.00018117036052901745
AITraining,22,391,1,6.039012017633915e-05
AITraining,22,394,1,6.039012017633915e-05
AITraining,22,398,2,0.0001207802403526783
AITraining,22,399,1,6.039012017633915e-05
AITraining,23,12,1,6.039012017633915e-05
AITraining,23,16,1,6.039012017633915e-05
AITraining,23,17,1,6.039012017633915e-05
AITraining,23,27,3,0.00018117036052901745
AITraining,23,28,1,6.039012017633915e-05
AITraining,23,29,1,6.039012017633915e-05
AITraining,23,32,1,6.039012017633915e-05
AITraining,23,34,1,6.039012017633915e-05
AITraining,23,41,1,6.039012017633915e-05
AITraining,23,45,1,6.039012017633915e-05
AITraining,23,48,2,0.0001207802403526783
AITraining,23,52,1,6.039012017633915e-05
AITraining,23,56,1,6.039012017633915e-05
AITraining,23,60,3,0.00018117036052901745
AITraining,23,61,1,6.039012017633915e-05
AITraining,23,64,1,6.039012017633915e-05
AITraining,23,68,2,0.0001207802403526783
AITraining,23,69,1,6.039012017633915e-05
AITraining,23,74,1,6.039012017633915e-05
AITraining,23,75,1,6.039012017633915e-05
AITraining,23,78,2,0.0001207802403526783
AITraining,23,82,1,6.039012017633915e-05
AITraining,23,83,1,6.039012017633915e-05
AITraining,23,91,1,6.039012017633915e-05
AITraining,23,98,1,6.039012017633915e-05
AITraining,23,99,1,6.039012017633915e-05
AITraining,23,100,1,6.039012017633915e-05
AITraining,23,104,1,6.039012017633915e-05
AITraining,23,106,2,0.0001207802403526783
AITraining,23,108,1,6.039012017633915e-05
AITraining,23,110,1,6.039012017633915e-05
AITraining,23,115,1,6.039012017633915e-05
AITraining,23,116,1,6.039012017633915e-05
AITraining,23,117,1,6.039012017633915e-05
AITraining,23,118,1,6.039012017633915e-05
AITraining,23,123,1,6.039012017633915e-05
AITraining,23,125,1,6.039012017633915e-05
AITraining,23,127,1,6.039012017633915e-05
AITraining,23,128,1,6.039012017633915e-05
AITraining,23,130,1,6.039012017633915e-05
AITraining,23,132,1,6.039012017633915e-05
AITraining,23,136,1,6.039012017633915e-05
AITraining,23,140,1,6.039012017633915e-05
AITraining,23,143,1,6.039012017633915e-05
AITraining,23,145,1,6.039012017633915e-05
AITraining,23,147,1,6.039012017633915e-05
AITraining,23,149,1,6.039012017633915e-05
AITraining,23,151,2,0.0001207802403526783
AITraining,23,156,1,6.039012017633915e-05
AITraining,23,163,1,6.039012017633915e-05
AITraining,23,165,1,6.039012017633915e-05
AITraining,23,167,2,0.0001207802403526783
AITraining,23,168,1,6.039012017633915e-05
AITraining,23,169,2,0.0001207802403526783
AITraining,23,171,1,6.039012017633915e-05
AITraining,23,172,1,6.039012017633915e-05
AITraining,23,174,1,6.039012017633915e-05
AITraining,23,178,1,6.039012017633915e-05
AITraining,23,179,1,6.039012017633915e-05
AITraining,23,181,1,6.039012017633915e-05
AITraining,23,183,1,6.039012017633915e-05
AITraining,23,185,1,6.039012017633915e-05
AITraining,23,189,1,6.039012017633915e-05
AITraining,23,190,1,6.039012017633915e-05
AITraining,23,191,1,6.039012017633915e-05
AITraining,23,193,1,6.039012017633915e-05
AITraining,23,196,1,6.039012017633915e-05
AITraining,23,200,1,6.039012017633915e-05
AITraining,23,201,1,6.039012017633915e-05
AITraining,23,207,1,6.039012017633915e-05
AITraining,23,214,1,6.039012017633915e-05
AITraining,23,217,1,6.039012017633915e-05
AITraining,23,221,1,6.039012017633915e-05
AITraining,23,223,1,6.039012017633915e-05
AITraining,23,225,1,6.039012017633915e-05
AITraining,23,229,2,0.0001207802403526783
AITraining,23,230,3,0.00018117036052901745
AITraining,23,231,1,6.039012017633915e-05
AITraining,23,233,1,6.039012017633915e-05
AITraining,23,234,1,6.039012017633915e-05
AITraining,23,236,1,6.039012017633915e-05
AITraining,23,237,1,6.039012017633915e-05
AITraining,23,247,1,6.039012017633915e-05
AITraining,23,250,1,6.039012017633915e-05
AITraining,23,253,1,6.039012017633915e-05
AITraining,23,254,1,6.039012017633915e-05
AITraining,23,257,1,6.039012017633915e-05
AITraining,23,258,1,6.039012017633915e-05
AITraining,23,262,1,6.039012017633915e-05
AITraining,23,263,1,6.039012017633915e-05
AITraining,23,266,1,6.039012017633915e-05
AITraining,23,268,1,6.039012017633915e-05
AITraining,23,278,1,6.039012017633915e-05
AITraining,23,280,1,6.039012017633915e-05
AITraining,23,283,1,6.039012017633915e-05
AITraining,23,284,2,0.0001207802403526783
AITraining,23,289,1,6.039012017633915e-05
AITraining,23,292,1,6.039012017633915e-05
AITraining,23,293,2,0.0001207802403526783
AITraining,23,294,1,6.039012017633915e-05
AITraining,23,295,1,6.039012017633915e-05
AITraining,23,297,1,6.039012017633915e-05
AITraining,23,302,1,6.039012017633915e-05
AITraining,23,313,1,6.039012017633915e-05
AITraining,23,320,1,6.039012017633915e-05
AITraining,23,325,1,6.039012017633915e-05
AITraining,23,326,2,0.0001207802403526783
AITraining,23,334,1,6.039012017633915e-05
AITraining,23,343,1,6.039012017633915e-05
AITraining,23,345,1,6.039012017633915e-05
AITraining,23,349,1,6.039012017633915e-05
AITraining,23,352,1,6.039012017633915e-05
AITraining,23,355,2,0.0001207802403526783
AITraining,23,358,1,6.039012017633915e-05
AITraining,23,361,1,6.039012017633915e-05
AITraining,23,365,1,6.039012017633915e-05
AITraining,23,371,1,6.039012017633915e-05
AITraining,23,373,1,6.039012017633915e-05
AITraining,23,374,2,0.0001207802403526783
AITraining,23,375,1,6.039012017633915e-05
AITraining,23,382,2,0.0001207802403526783
AITraining,23,383,2,0.0001207802403526783
AITraining,23,385,1,6.039012017633915e-05
AITraining,23,386,1,6.039012017633915e-05
AITraining,23,387,2,0.0001207802403526783
AITraining,23,392,1,6.039012017633915e-05
AITraining,23,394,1,6.039012017633915e-05
AITraining,23,395,1,6.039012017633915e-05
AITraining,23,396,2,0.0001207802403526783
AITraining,23,397,1,6.039012017633915e-05
AITraining,23,399,1,6.039012017633915e-05
AITraining,24,12,1,6.039012017633915e-05
AITraining,24,15,1,6.039012017633915e-05
AITraining,24,16,1,6.039012017633915e-05
AITraining,24,24,1,6.039012017633915e-05
AITraining,24,37,1,6.039012017633915e-05
AITraining,24,38,1,6.039012017633915e-05
AITraining,24,47,2,0.0001207802403526783
AITraining,24,49,1,6.039012017633915e-05
AITraining,24,55,1,6.039012017633915e-05
AITraining,24,62,1,6.039012017633915e-05
AITraining,24,66,1,6.039012017633915e-05
AITraining,24,68,1,6.039012017633915e-05
AITraining,24,71,1,6.039012017633915e-05
AITraining,24,75,1,6.039012017633915e-05
AITraining,24,80,1,6.039012017633915e-05
AITraining,24,82,1,6.039012017633915e-05
AITraining,24,83,1,6.039012017633915e-05
AITraining,24,84,1,6.039012017633915e-05
AITraining,24,89,1,6.039012017633915e-05
AITraining,24,95,1,6.039012017633915e-05
AITraining,24,97,1,6.039012017633915e-05
AITraining,24,100,1,6.039012017633915e-05
AITraining,24,102,1,6.039012017633915e-05
AITraining,24,103,1,6.039012017633915e-05
AITraining,24,104,1,6.039012017633915e-05
AITraining,24,106,2,0.0001207802403526783
AITraining,24,111,1,6.039012017633915e-05
AITraining,24,115,1,6.039012017633915e-05
AITraining,24,119,2,0.0001207802403526783
AITraining,24,121,1,6.039012017633915e-05
AITraining,24,122,1,6.039012017633915e-05
AITraining,24,124,1,6.039012017633915e-05
AITraining,24,127,1,6.039012017633915e-05
AITraining,24,129,2,0.0001207802403526783
AITraining,24,130,1,6.039012017633915e-05
AITraining,24,132,1,6.039012017633915e-05
AITraining,24,135,1,6.039012017633915e-05
AITraining,24,137,1,6.039012017633915e-05
AITraining,24,138,2,0.0001207802403526783
AITraining,24,141,1,6.039012017633915e-05
AITraining,24,143,1,6.039012017633915e-05
AITraining,24,148,1,6.039012017633915e-05
AITraining,24,150,1,6.039012017633915e-05
AITraining,24,154,1,6.039012017633915e-05
AITraining,24,155,1,6.039012017633915e-05
AITraining,24,158,1,6.039012017633915e-05
AITraining,24,159,1,6.039012017633915e-05
AITraining,24,160,1,6.039012017633915e-05
AITraining,24,162,1,6.039012017633915e-05
AITraining,24,163,1,6.039012017633915e-05
AITraining,24,170,1,6.039012017633915e-05
AITraining,24,171,1,6.039012017633915e-05
AITraining,24,173,1,6.039012017633915e-05
AITraining,24,175,1,6.039012017633915e-05
AITraining,24,179,1,6.039012017633915e-05
AITraining,24,182,2,0.0001207802403526783
AITraining,24,183,1,6.039012017633915e-05
AITraining,24,188,1,6.039012017633915e-05
