TaskID,区域,开工小时
27829,RegionB,2234
27896,RegionB,2253
27984,RegionC,180
28026,RegionC,1176
28097,RegionB,2354
28104,RegionB,2129
28143,RegionB,1517
28169,RegionA,741
28187,RegionB,1984
28197,RegionA,1652
28203,RegionB,1474
28274,RegionA,250
28288,RegionA,885
28299,RegionB,947
28313,RegionC,1321
28329,RegionC,1904
28330,RegionC,220
28400,RegionA,921
28405,RegionA,2283
28462,RegionB,1488
28475,RegionC,162
28496,RegionC,1160
28505,RegionB,119
28534,RegionB,1514
28542,RegionB,1300
28544,RegionA,147
28602,RegionB,2020
28609,RegionC,397
28612,RegionC,2301
28631,RegionD,1955
28649,RegionB,1704
28658,RegionB,519
28671,RegionB,1691
28674,RegionA,548
28681,RegionA,166
28741,RegionC,1562
28742,RegionC,737
28777,RegionC,2344
28836,RegionB,1030
28869,RegionA,1294
28895,RegionA,1351
28903,RegionA,549
28922,RegionA,959
28952,RegionC,2387
28971,RegionB,1437
28983,RegionA,258
29016,RegionB,2059
29037,RegionC,858
29082,RegionB,2312
29093,RegionB,1764
29111,RegionB,1590
29136,RegionD,1553
29148,RegionB,336
29157,RegionA,516
29178,RegionC,1158
29189,RegionE,1623
29210,RegionB,1852
29212,RegionC,628
29213,RegionA,1508
29319,RegionB,564
29370,RegionC,260
29371,RegionA,1424
29382,RegionA,434
29471,RegionE,1372
29507,RegionC,96
29508,RegionA,520
29585,RegionC,483
29611,RegionB,2338
29615,RegionE,1579
29632,RegionB,1847
29642,RegionA,762
29651,RegionA,2382
29671,RegionB,962
29695,RegionC,636
29697,RegionA,909
29726,RegionC,2188
29745,RegionA,1607
29755,RegionB,1213
29758,RegionC,2380
29807,RegionA,404
29817,RegionA,128
29837,RegionB,1426
29853,RegionA,2098
29868,RegionC,888
29885,RegionC,319
29893,RegionB,1117
29894,RegionC,2271
29904,RegionE,479
29910,RegionD,1066
29948,RegionA,1997
29956,RegionD,1402
29972,RegionB,1829
30014,RegionC,215
30039,RegionA,2285
30054,RegionA,1499
30067,RegionA,376
30071,RegionA,274
30093,RegionB,1254
30154,RegionB,1993
30172,RegionA,672
30190,RegionB,1798
30220,RegionC,2234
30261,RegionC,546
30268,RegionC,2033
30272,RegionB,325
30329,RegionC,1703
30348,RegionA,2303
30366,RegionC,827
30371,RegionA,1905
30423,RegionC,333
30441,RegionC,982
30472,RegionC,1298
30479,RegionA,1024
30542,RegionA,821
30569,RegionB,342
30606,RegionC,883
30610,RegionC,2398
30618,RegionA,722
30622,RegionC,1667
30629,RegionB,631
30655,RegionC,1676
30663,RegionA,1205
30822,RegionE,2288
30847,RegionA,698
30935,RegionB,2241
30937,RegionC,953
30943,RegionA,1272
30986,RegionE,324
31022,RegionA,1145
31024,RegionC,38
31041,RegionA,523
31062,RegionB,1684
31073,RegionA,1325
31081,RegionB,1982
31085,RegionC,1763
31097,RegionA,193
31111,RegionE,356
31181,RegionC,1303
31186,RegionA,2103
31212,RegionA,1254
31223,RegionA,341
31230,RegionC,1411
31234,RegionA,380
31283,RegionA,935
31303,RegionB,2288
31306,RegionA,458
31317,RegionA,864
31339,RegionA,2339
31351,RegionC,1578
31358,RegionA,1814
31360,RegionE,913
31393,RegionE,206
31400,RegionA,880
31417,RegionB,2027
31427,RegionC,921
31443,RegionC,877
31479,RegionB,858
31510,RegionB,401
31548,RegionB,1362
31562,RegionB,2216
31585,RegionC,1049
31594,RegionA,2163
31604,RegionC,1083
31612,RegionA,2264
31617,RegionA,2371
31640,RegionC,658
31648,RegionB,1885
31664,RegionC,223
31676,RegionC,392
31702,RegionB,101
31752,RegionB,398
31753,RegionC,905
31758,RegionC,1474
31779,RegionB,510
31786,RegionC,330
31787,RegionC,304
31800,RegionC,1023
31804,RegionA,803
31822,RegionC,1286
31848,RegionB,1634
31854,RegionB,936
31878,RegionD,1987
31884,RegionC,719
31913,RegionA,2072
31914,RegionC,1295
32001,RegionA,1460
32047,RegionC,1335
32063,RegionA,860
32074,RegionA,1375
32160,RegionD,1350
32192,RegionB,679
32214,RegionA,185
32239,RegionE,1116
32243,RegionC,1236
32248,RegionB,324
32277,RegionB,2328
32298,RegionE,1434
32368,RegionA,637
32383,RegionD,1693
32402,RegionC,1999
32407,RegionB,1708
32417,RegionB,1703
32448,RegionC,569
32449,RegionE,2163
32507,RegionA,798
32541,RegionE,1336
32542,RegionB,1475
32555,RegionA,241
32562,RegionA,494
32572,RegionC,2203
32598,RegionC,756
32607,RegionB,1122
32660,RegionC,1954
32665,RegionD,1598
32669,RegionA,2234
32677,RegionB,650
32701,RegionC,1431
32703,RegionC,1422
32712,RegionC,1147
32713,RegionA,659
32716,RegionC,535
32741,RegionA,1110
32786,RegionA,415
32787,RegionC,2351
32794,RegionA,414
32821,RegionB,1995
32823,RegionE,1934
32838,RegionB,282
32840,RegionB,2157
32844,RegionA,224
32939,RegionB,2176
32983,RegionB,130
32989,RegionC,1188
33006,RegionB,2365
33021,RegionB,2349
33033,RegionA,336
33109,RegionB,451
33112,RegionA,479
33122,RegionC,407
33124,RegionC,787
33132,RegionB,2010
33183,RegionB,2325
33200,RegionA,1431
33274,RegionB,1001
33287,RegionB,193
33305,RegionB,1472
33307,RegionA,347
33326,RegionC,1945
33329,RegionA,1025
33380,RegionD,690
33404,RegionC,1626
33413,RegionE,2138
33446,RegionE,2318
33460,RegionA,333
33464,RegionA,1360
33482,RegionC,340
33526,RegionB,992
33527,RegionA,2274
33529,RegionC,1282
33532,RegionC,368
33578,RegionC,1438
33663,RegionA,569
33703,RegionC,1319
33709,RegionC,766
33730,RegionB,147
33767,RegionD,1202
33786,RegionC,961
33815,RegionA,896
33830,RegionB,263
33856,RegionC,1121
33877,RegionC,2148
33882,RegionB,2194
33898,RegionC,1538
33906,RegionC,2213
33914,RegionB,2151
33918,RegionD,1047
33938,RegionF,347
33964,RegionE,87
34049,RegionB,543
34061,RegionA,2231
34083,RegionB,1820
34086,RegionC,23
34100,RegionB,662
34122,RegionA,2245
34131,RegionA,742
34140,RegionB,2342
34168,RegionC,483
34186,RegionC,851
34205,RegionC,2089
34209,RegionB,2049
34249,RegionC,1465
34251,RegionC,2267
34259,RegionD,2047
34262,RegionB,1654
34280,RegionC,1491
34307,RegionB,1587
34323,RegionA,401
34333,RegionB,1042
34360,RegionC,1066
34412,RegionB,335
34445,RegionC,1351
34459,RegionA,475
34494,RegionB,46
34531,RegionC,2390
34554,RegionB,2013
34572,RegionB,1299
34608,RegionB,176
34624,RegionA,918
34697,RegionA,1581
34703,RegionC,1905
34731,RegionC,2123
34764,RegionB,782
34769,RegionB,2230
34793,RegionB,406
34809,RegionB,1091
34880,RegionB,890
34888,RegionA,1330
34897,RegionC,547
34908,RegionB,1943
34949,RegionC,2133
34998,RegionA,1059
35015,RegionC,2024
35021,RegionC,348
35042,RegionC,1212
35047,RegionC,1866
35082,RegionB,1379
35111,RegionC,165
35125,RegionD,72
35158,RegionF,522
35162,RegionB,1865
35164,RegionA,11
35215,RegionA,781
35275,RegionB,1998
35284,RegionB,1068
35348,RegionD,1675
35352,RegionA,1152
35365,RegionA,392
35390,RegionC,1884
35391,RegionA,1382
35417,RegionB,1250
35431,RegionC,1650
35443,RegionB,1268
35472,RegionC,1755
35544,RegionB,2387
35567,RegionB,357
35569,RegionA,151
35570,RegionA,1275
35574,RegionA,617
35581,RegionB,2097
35582,RegionA,32
35590,RegionB,1319
35647,RegionA,929
35658,RegionB,775
35662,RegionB,895
35676,RegionD,1578
35684,RegionB,1163
35694,RegionA,714
35757,RegionC,263
35778,RegionA,2031
35790,RegionC,1196
35800,RegionA,435
35802,RegionC,1735
35834,RegionA,1493
35854,RegionB,786
35864,RegionC,1354
35915,RegionA,1532
35921,RegionC,869
35934,RegionB,22
35958,RegionD,2023
35967,RegionB,2173
35978,RegionE,452
36007,RegionB,456
36057,RegionC,575
36067,RegionA,119
36087,RegionB,293
36090,RegionC,887
36127,RegionC,1530
36129,RegionE,740
36139,RegionA,981
36150,RegionA,1638
36168,RegionE,1694
36179,RegionB,492
36188,RegionE,1812
36245,RegionC,1854
36248,RegionC,2289
36273,RegionF,735
36285,RegionB,2230
36287,RegionC,2338
36304,RegionB,1318
36330,RegionA,559
36333,RegionC,121
36335,RegionC,676
36344,RegionB,2331
36362,RegionB,1660
36444,RegionA,1341
36489,RegionC,632
36498,RegionB,1672
36503,RegionC,323
36525,RegionB,2053
36551,RegionC,3
36567,RegionB,590
36580,RegionA,561
36604,RegionA,729
36609,RegionC,1822
36634,RegionE,2385
36638,RegionC,1246
36652,RegionC,579
36696,RegionA,1705
36727,RegionC,1747
36750,RegionA,1130
36771,RegionC,2013
36772,RegionC,1638
36805,RegionC,667
36806,RegionC,1534
36834,RegionB,1206
36876,RegionB,1604
36928,RegionA,1553
36930,RegionA,266
36947,RegionC,2224
36973,RegionA,2079
36988,RegionF,509
36989,RegionC,1776
37003,RegionB,627
37027,RegionA,1913
37035,RegionA,469
37038,RegionC,795
37043,RegionB,1550
37063,RegionC,1432
37111,RegionA,818
37149,RegionC,54
37197,RegionA,913
37227,RegionA,529
37233,RegionB,2130
37248,RegionC,1543
37273,RegionA,965
37287,RegionB,219
37315,RegionC,300
37331,RegionA,2232
37345,RegionC,495
37353,RegionA,942
37367,RegionA,1857
37388,RegionD,1953
37391,RegionA,912
37411,RegionC,1242
37420,RegionA,1867
37427,RegionC,624
37435,RegionB,631
37458,RegionC,335
37467,RegionE,95
37471,RegionC,172
37473,RegionA,1047
37476,RegionA,1216
37504,RegionC,1183
37522,RegionB,1336
37544,RegionC,746
37570,RegionB,1269
37573,RegionB,1531
37598,RegionF,1705
37629,RegionB,72
37631,RegionE,920
37637,RegionB,2011
37643,RegionA,2227
37654,RegionB,65
37667,RegionB,1815
37680,RegionB,126
37693,RegionC,2060
37720,RegionB,1907
37749,RegionE,1743
37754,RegionC,951
37764,RegionB,856
37813,RegionB,114
37904,RegionB,616
37971,RegionA,2109
37974,RegionB,2232
38053,RegionA,863
38072,RegionC,2120
38085,RegionC,1725
38099,RegionB,368
38122,RegionA,661
38139,RegionC,1730
38161,RegionA,1221
38162,RegionD,611
38195,RegionE,258
38202,RegionC,708
38255,RegionB,577
38266,RegionA,1584
38269,RegionB,875
38340,RegionB,931
38376,RegionA,1922
38381,RegionC,667
38418,RegionE,761
38422,RegionC,1017
38429,RegionB,14
38476,RegionA,1952
38496,RegionA,465
38509,RegionA,2254
38524,RegionC,729
38542,RegionA,1016
38562,RegionD,1535
38566,RegionB,739
38580,RegionC,1268
38586,RegionB,2079
38592,RegionC,897
38594,RegionC,460
38634,RegionB,183
38642,RegionC,362
38650,RegionA,1421
38669,RegionC,1031
38686,RegionA,1650
38706,RegionA,129
38729,RegionA,543
38776,RegionC,1943
38782,RegionC,1009
38788,RegionA,1038
38810,RegionB,1539
38833,RegionA,1342
38850,RegionC,2253
38862,RegionB,2099
38868,RegionA,692
38870,RegionB,1061
38879,RegionB,1424
38892,RegionB,480
38893,RegionB,425
38907,RegionC,73
38928,RegionB,1144
38938,RegionB,1932
38946,RegionC,1233
39036,RegionC,595
39039,RegionC,1358
39043,RegionB,852
39097,RegionB,524
39106,RegionC,1850
39174,RegionC,116
39185,RegionB,1116
39226,RegionB,161
39231,RegionC,1144
39239,RegionA,696
39245,RegionA,1002
39298,RegionC,1775
39304,RegionB,1291
39374,RegionB,774
39433,RegionC,1309
39437,RegionB,1877
39499,RegionB,2094
39503,RegionA,2142
39561,RegionB,1393
39659,RegionA,2173
39672,RegionA,2364
39677,RegionA,1322
39681,RegionB,1664
39690,RegionA,777
39691,RegionC,933
39702,RegionC,179
39729,RegionC,1932
39736,RegionC,2149
39766,RegionA,118
39788,RegionB,2399
39808,RegionA,1065
39842,RegionB,2183
39859,RegionC,1744
39865,RegionB,1099
39880,RegionA,1148
39911,RegionA,818
39917,RegionB,1225
39944,RegionC,1444
39989,RegionA,1411
40033,RegionB,2256
40035,RegionC,1600
40087,RegionA,2032
40098,RegionA,651
40105,RegionC,1416
40142,RegionA,1482
40163,RegionE,2128
40178,RegionA,1798
40238,RegionC,129
40283,RegionC,1915
40289,RegionA,790
40292,RegionC,2364
40312,RegionB,138
40314,RegionF,1023
40333,RegionC,1058
40335,RegionB,1073
40343,RegionC,934
40380,RegionC,1705
40382,RegionB,747
40397,RegionC,781
40404,RegionA,656
40411,RegionB,698
40468,RegionC,541
40517,RegionF,417
40549,RegionB,1316
40553,RegionB,340
40557,RegionB,2054
40583,RegionB,1870
40590,RegionB,1577
40596,RegionF,1114
40632,RegionA,73
40638,RegionB,1623
40640,RegionC,1799
40644,RegionA,560
40656,RegionA,1860
40710,RegionA,2077
40721,RegionA,2100
40742,RegionC,946
40755,RegionA,1720
40761,RegionA,1961
40762,RegionB,1481
40766,RegionD,951
40797,RegionA,2331
40800,RegionC,527
40820,RegionC,2285
40824,RegionC,1578
40832,RegionE,212
40837,RegionB,1704
40846,RegionA,1495
40856,RegionA,1766
40859,RegionC,2288
40885,RegionB,1058
40890,RegionA,934
40900,RegionA,301
40904,RegionE,126
40924,RegionE,877
40928,RegionA,590
41001,RegionC,1548
41009,RegionE,199
41016,RegionB,1008
41022,RegionD,1988
41024,RegionA,208
41033,RegionB,134
41040,RegionC,1976
41045,RegionB,2272
41074,RegionC,1779
41098,RegionC,1068
41114,RegionF,2187
41128,RegionA,1342
41145,RegionA,1087
41154,RegionA,463
41163,RegionB,1652
41165,RegionA,580
41181,RegionC,862
41219,RegionE,1484
41246,RegionB,18
41314,RegionA,1376
41374,RegionA,1190
41379,RegionC,272
41398,RegionB,1367
41406,RegionA,610
41480,RegionB,964
41507,RegionA,1244
41544,RegionC,447
41546,RegionB,1035
41566,RegionB,1503
41575,RegionA,2013
41597,RegionA,1784
41606,RegionE,1874
41623,RegionA,1452
41633,RegionA,1635
41639,RegionE,630
41640,RegionB,1717
41647,RegionC,1851
41753,RegionA,286
41754,RegionA,487
41759,RegionB,1373
41775,RegionA,1559
41783,RegionF,2290
41848,RegionB,103
41850,RegionB,978
41934,RegionE,383
41953,RegionC,1780
41955,RegionA,632
42005,RegionB,669
42010,RegionC,1216
42021,RegionB,1307
42029,RegionC,1408
42043,RegionB,1096
42062,RegionA,2118
42116,RegionA,1948
42130,RegionC,2212
42154,RegionA,1780
42155,RegionA,1540
42189,RegionC,1948
42212,RegionB,1775
42219,RegionB,952
42231,RegionA,249
42241,RegionB,266
42248,RegionA,970
42267,RegionA,1436
42279,RegionB,2035
42291,RegionA,1727
42298,RegionC,1195
42299,RegionC,696
42308,RegionE,691
42341,RegionB,26
42352,RegionC,2095
42428,RegionB,1422
42432,RegionB,276
42465,RegionD,545
42504,RegionA,953
42521,RegionC,835
42523,RegionA,1840
42535,RegionB,1931
42556,RegionB,2240
42591,RegionB,152
42611,RegionA,998
42622,RegionA,408
42627,RegionA,745
42632,RegionC,608
42645,RegionC,1683
42687,RegionB,1916
42688,RegionD,1557
42697,RegionA,769
42747,RegionD,2332
42748,RegionB,655
42752,RegionB,80
42775,RegionC,1832
42783,RegionA,1465
42792,RegionB,2171
42817,RegionC,568
42836,RegionA,773
42849,RegionB,565
42914,RegionC,123
42946,RegionB,1513
43003,RegionE,1625
43020,RegionC,1421
43052,RegionC,964
43076,RegionA,503
43093,RegionB,718
43110,RegionB,2301
43117,RegionC,36
43123,RegionC,185
43150,RegionA,1908
43192,RegionA,2207
43216,RegionC,2305
43219,RegionA,367
43220,RegionA,92
43223,RegionC,465
43225,RegionA,2000
43239,RegionD,1055
43240,RegionB,2381
43245,RegionA,1577
43249,RegionC,606
43262,RegionA,2242
43289,RegionB,774
43312,RegionB,459
43315,RegionC,1690
43334,RegionA,1627
43336,RegionA,816
43340,RegionC,119
43360,RegionC,190
43407,RegionA,156
43484,RegionC,451
43489,RegionC,1292
43541,RegionE,1277
43554,RegionE,2081
43615,RegionB,2125
43642,RegionA,1107
43645,RegionB,2201
43652,RegionB,1965
43655,RegionC,2234
43658,RegionA,831
43669,RegionB,2228
43672,RegionD,858
43683,RegionC,1458
43700,RegionB,1771
43706,RegionC,78
43710,RegionA,1048
43745,RegionA,2128
43765,RegionB,2318
43791,RegionA,597
43811,RegionC,1647
43836,RegionD,1906
43843,RegionE,971
43860,RegionA,602
43902,RegionE,1542
43921,RegionA,617
43959,RegionB,1979
43965,RegionA,1554
43973,RegionB,1326
43995,RegionB,2045
44000,RegionD,27
44007,RegionE,1337
44010,RegionB,850
44040,RegionB,1045
44068,RegionA,1726
44080,RegionB,1003
44090,RegionB,755
44097,RegionC,1083
44114,RegionB,868
44118,RegionD,994
44124,RegionA,118
44144,RegionB,2021
44145,RegionA,28
44160,RegionC,2368
44216,RegionB,585
44235,RegionA,1842
44319,RegionC,1141
44321,RegionA,1145
44324,RegionA,298
44335,RegionE,2159
44368,RegionB,1178
44378,RegionA,2355
44411,RegionC,481
44468,RegionA,42
44484,RegionA,188
44550,RegionB,361
44576,RegionA,1069
44615,RegionA,1442
44633,RegionB,555
44678,RegionB,1035
44698,RegionA,1603
44709,RegionB,1639
44725,RegionC,1469
44730,RegionC,289
44732,RegionB,1332
44747,RegionA,2216
44771,RegionC,899
44780,RegionC,1025
44805,RegionC,295
44834,RegionA,1702
44865,RegionA,786
44898,RegionA,1479
44906,RegionA,395
44910,RegionA,881
44921,RegionC,641
44924,RegionB,667
44932,RegionC,1996
44966,RegionC,809
44967,RegionA,170
44996,RegionB,1421
45000,RegionA,644
45007,RegionC,818
45019,RegionC,475
45065,RegionB,1648
45093,RegionB,619
45110,RegionA,1472
45118,RegionA,1950
45127,RegionA,1691
45157,RegionB,1610
45173,RegionB,819
45260,RegionC,1930
45274,RegionA,1815
45286,RegionE,2235
45313,RegionA,1430
45318,RegionC,2104
45319,RegionB,2147
45334,RegionA,839
45353,RegionA,264
45384,RegionD,1916
45388,RegionA,1008
45390,RegionC,403
45393,RegionB,688
45401,RegionA,1913
45458,RegionA,286
45462,RegionB,1039
45476,RegionE,1385
45486,RegionC,1135
45494,RegionA,1817
45500,RegionC,957
45506,RegionA,1767
45515,RegionA,643
45533,RegionC,1581
45537,RegionB,182
45548,RegionD,1988
45551,RegionB,51
45562,RegionB,2231
45577,RegionA,1649
45590,RegionB,817
45626,RegionA,728
45627,RegionF,754
45638,RegionA,1116
45639,RegionC,853
45654,RegionB,1100
45663,RegionB,1989
45665,RegionC,478
45671,RegionC,1476
45692,RegionA,1469
45693,RegionC,1515
45702,RegionC,9
45709,RegionC,1593
45760,RegionC,1126
45782,RegionA,756
45796,RegionB,633
45805,RegionA,1776
45821,RegionA,821
45828,RegionA,177
45847,RegionA,1665
45859,RegionB,993
45864,RegionC,574
45866,RegionA,863
45888,RegionA,1213
45905,RegionA,1341
45926,RegionB,603
45934,RegionA,1312
45938,RegionC,1369
45947,RegionB,636
45963,RegionA,140
46022,RegionA,2147
46105,RegionA,2153
46112,RegionB,1711
46113,RegionA,100
46114,RegionA,1735
46132,RegionF,1284
46150,RegionA,849
46173,RegionA,567
46202,RegionC,2183
46225,RegionB,982
46228,RegionA,894
46269,RegionA,1930
46282,RegionA,417
46296,RegionE,1677
46301,RegionA,2179
46325,RegionC,2308
46344,RegionA,2198
46382,RegionA,1812
46396,RegionC,1342
46412,RegionA,630
46430,RegionB,999
46461,RegionB,933
46490,RegionC,683
46497,RegionC,1588
46522,RegionA,1838
46532,RegionD,1376
46548,RegionC,2197
46575,RegionA,2074
46619,RegionB,1545
46671,RegionA,2102
46690,RegionB,1216
46694,RegionA,1757
46695,RegionB,793
46733,RegionC,149
46743,RegionA,164
46756,RegionA,62
46758,RegionB,1338
46773,RegionC,1172
46816,RegionB,117
46905,RegionC,158
46914,RegionB,527
46925,RegionC,1211
46929,RegionA,2275
46950,RegionA,1898
46951,RegionA,1869
47048,RegionC,1048
47063,RegionB,1411
47065,RegionC,2128
47076,RegionA,2253
47089,RegionB,119
47136,RegionB,11
47150,RegionA,1046
47164,RegionB,433
47166,RegionB,188
47199,RegionC,927
47234,RegionE,2367
47235,RegionA,1920
47241,RegionB,582
47262,RegionA,1686
47267,RegionE,42
47282,RegionC,2237
47317,RegionA,836
47334,RegionC,533
47338,RegionB,389
47371,RegionC,1679
47418,RegionE,1014
47438,RegionB,1350
47466,RegionA,2285
47467,RegionC,1615
47472,RegionB,4
47484,RegionB,986
47485,RegionA,2313
47525,RegionC,763
47530,RegionA,584
47550,RegionB,131
47553,RegionB,787
47573,RegionC,701
47607,RegionA,1152
47626,RegionC,743
47696,RegionA,40
47725,RegionC,265
47734,RegionA,260
47748,RegionB,480
47751,RegionA,1735
47753,RegionC,75
47794,RegionC,1090
47849,RegionC,1373
47866,RegionB,799
47887,RegionA,946
47888,RegionA,1120
47902,RegionA,613
47912,RegionA,1916
47928,RegionA,1943
48008,RegionE,2050
48037,RegionB,766
48069,RegionA,571
48087,RegionE,1671
48089,RegionB,113
48093,RegionD,1971
48096,RegionC,205
48152,RegionB,2356
48154,RegionC,1817
48159,RegionE,232
48194,RegionB,1195
48196,RegionB,1669
48236,RegionC,1820
48298,RegionC,664
48305,RegionB,584
48358,RegionB,526
48359,RegionC,1376
48371,RegionB,501
48387,RegionC,1701
48393,RegionB,901
48422,RegionB,124
48430,RegionA,2097
48457,RegionB,58
48463,RegionC,1691
48476,RegionC,700
48485,RegionC,2176
48501,RegionC,2094
48541,RegionC,1697
48546,RegionE,1328
48550,RegionA,1925
48552,RegionB,1629
48562,RegionA,2049
48570,RegionC,331
48594,RegionC,2259
48630,RegionA,1319
48639,RegionC,1184
48665,RegionC,2185
48675,RegionC,2110
48677,RegionF,1700
48681,RegionB,1124
48715,RegionA,756
48716,RegionC,259
48733,RegionC,151
48734,RegionB,2359
48785,RegionC,2257
48797,RegionC,1484
48804,RegionB,1399
48806,RegionC,561
48811,RegionA,1368
48830,RegionC,2144
48851,RegionA,184
48857,RegionC,777
48913,RegionD,86
48931,RegionB,100
48953,RegionA,973
48956,RegionA,576
48983,RegionA,306
48991,RegionA,1520
49002,RegionC,659
49072,RegionA,1813
49087,RegionB,420
49099,RegionA,430
49108,RegionC,529
49158,RegionA,1226
49164,RegionB,468
49169,RegionF,644
49185,RegionC,1002
49230,RegionB,1761
49247,RegionA,473
49309,RegionA,1386
49314,RegionA,1982
49327,RegionC,906
49328,RegionA,128
49330,RegionB,2304
49335,RegionC,690
49347,RegionB,885
49359,RegionD,725
49389,RegionA,1101
49411,RegionC,846
49446,RegionB,828
49449,RegionA,709
49491,RegionB,1430
49510,RegionD,945
49513,RegionA,244
49614,RegionB,1946
49618,RegionB,612
49627,RegionC,1792
49659,RegionC,519
49664,RegionC,1934
49670,RegionA,1348
49704,RegionB,1667
49707,RegionE,616
49727,RegionC,1219
49731,RegionA,424
49797,RegionC,2137
49801,RegionC,1041
49808,RegionC,717
49809,RegionB,1588
49850,RegionC,1130
49904,RegionE,1156
49926,RegionB,1078
49938,RegionB,531
49953,RegionC,2026
49960,RegionC,600
49962,RegionA,1238
49984,RegionC,1148
50000,RegionA,597
87,RegionA,1486
104,RegionF,920
108,RegionB,290
115,RegionC,2208
116,RegionA,2338
138,RegionC,681
143,RegionD,1599
150,RegionE,2372
169,RegionA,1087
173,RegionB,38
208,RegionB,1262
224,RegionB,1885
234,RegionB,1069
244,RegionB,2129
247,RegionA,1352
284,RegionC,1741
303,RegionB,1112
357,RegionB,1274
401,RegionB,1656
425,RegionD,1123
426,RegionB,223
440,RegionB,611
468,RegionB,244
469,RegionC,1259
551,RegionA,2057
647,RegionA,398
662,RegionA,1630
734,RegionA,443
757,RegionB,203
774,RegionA,31
781,RegionB,1626
794,RegionB,996
823,RegionC,233
847,RegionC,1350
859,RegionC,2156
860,RegionB,1734
864,RegionC,1399
874,RegionA,664
936,RegionB,1599
953,RegionB,1201
988,RegionA,584
