TaskID,TaskType,ArrivalHour,GPU_Demand,Duration_h,SourceRegion,ExecutionRegion,StartHour,FinishHour,MaxLatency_ms,Latency_ms,LatestFinishHour
252,AITraining,1672,69.0,2.55,RegionE,RegionC,1672,1674.55,150.0,70.0,2406.0
253,BatchInference,1648,14.0,5.65,RegionD,RegionA,1648,1653.65,80.0,65.0,2406.0
254,AITraining,1211,111.0,6.116666666666666,RegionF,RegionC,1212,1218.1166666666666,150.0,76.0,2406.0
255,AITraining,521,91.0,6.366666666666666,RegionF,RegionA,521,527.3666666666667,150.0,82.0,2406.0
256,RealTimeInference,1722,2.0,1.65,RegionA,RegionA,1722,1723.65,20.0,5.0,1724.0
257,AITraining,1552,23.0,5.416666666666667,RegionD,RegionA,1552,1557.4166666666667,150.0,65.0,2406.0
258,AITraining,712,65.0,3.816666666666667,RegionD,RegionD,712,715.8166666666667,150.0,5.0,2406.0
259,AITraining,2331,116.0,3.95,RegionE,RegionD,2334,2337.95,150.0,22.0,2406.0
260,BatchInference,1663,20.0,3.683333333333333,RegionE,RegionD,1663,1666.6833333333334,80.0,22.0,2406.0
261,AITraining,1,92.0,4.15,RegionF,RegionE,17,21.15,150.0,18.0,2406.0
262,BatchInference,1175,16.0,0.7333333333333333,RegionA,RegionC,1178,1178.7333333333333,80.0,15.0,2406.0
263,RealTimeInference,1760,5.0,1.5166666666666666,RegionA,RegionA,1760,1761.5166666666667,20.0,5.0,1762.0
264,AITraining,1319,84.0,0.31666666666666665,RegionD,RegionC,1337,1337.3166666666666,150.0,58.0,2406.0
265,BatchInference,1809,21.0,6.233333333333333,RegionC,RegionC,1809,1815.2333333333333,80.0,5.0,2406.0
266,BatchInference,875,8.0,4.966666666666667,RegionD,RegionA,875,879.9666666666667,80.0,65.0,2406.0
267,AITraining,1938,80.0,3.8833333333333333,RegionF,RegionA,1938,1941.8833333333334,150.0,82.0,2406.0
268,AITraining,695,126.0,4.6,RegionF,RegionD,708,712.6,150.0,25.0,2406.0
269,AITraining,347,100.0,3.7666666666666666,RegionC,RegionC,347,350.76666666666665,150.0,5.0,2406.0
270,BatchInference,2111,20.0,1.7833333333333334,RegionB,RegionC,2126,2127.7833333333333,80.0,14.0,2406.0
271,AITraining,1372,120.0,6.566666666666666,RegionD,RegionD,1376,1382.5666666666666,150.0,5.0,2406.0
272,RealTimeInference,962,5.0,0.25,RegionB,RegionA,962,962.25,20.0,12.0,963.0
273,AITraining,1271,107.0,3.433333333333333,RegionE,RegionF,1313,1316.4333333333334,150.0,18.0,2406.0
274,RealTimeInference,815,7.0,6.116666666666666,RegionC,RegionC,815,821.1166666666667,20.0,5.0,822.0
275,RealTimeInference,100,3.0,0.5333333333333333,RegionA,RegionA,100,100.53333333333333,20.0,5.0,101.0
276,RealTimeInference,1002,5.0,2.9,RegionA,RegionA,1002,1004.9,20.0,5.0,1005.0
277,BatchInference,298,13.0,1.5333333333333334,RegionB,RegionB,298,299.53333333333336,80.0,5.0,2406.0
278,BatchInference,1697,20.0,1.45,RegionC,RegionC,1697,1698.45,80.0,5.0,2406.0
279,AITraining,2357,88.0,0.16666666666666666,RegionE,RegionB,2357,2357.1666666666665,150.0,74.0,2406.0
280,RealTimeInference,1572,3.0,3.566666666666667,RegionC,RegionC,1572,1575.5666666666666,20.0,5.0,1576.0
281,BatchInference,1636,7.0,6.3,RegionF,RegionB,1639,1645.3,80.0,79.0,2406.0
282,RealTimeInference,604,2.0,0.8,RegionA,RegionC,604,604.8,20.0,15.0,605.0
283,AITraining,22,41.0,2.85,RegionD,RegionB,27,29.85,150.0,60.0,2406.0
284,RealTimeInference,1741,6.0,6.466666666666667,RegionB,RegionB,1741,1747.4666666666667,20.0,5.0,1748.0
285,RealTimeInference,720,2.0,1.05,RegionB,RegionC,720,721.05,20.0,14.0,722.0
286,AITraining,2121,123.0,3.85,RegionE,RegionC,2124,2127.85,150.0,70.0,2406.0
287,BatchInference,205,20.0,4.4,RegionE,RegionA,205,209.4,80.0,78.0,2406.0
288,AITraining,1020,62.0,3.966666666666667,RegionA,RegionA,1020,1023.9666666666667,150.0,5.0,2406.0
289,RealTimeInference,1869,5.0,1.25,RegionA,RegionC,1869,1870.25,20.0,15.0,1871.0
290,RealTimeInference,1903,3.0,1.8666666666666667,RegionA,RegionA,1903,1904.8666666666666,20.0,5.0,1905.0
291,AITraining,2175,53.0,3.9166666666666665,RegionD,RegionB,2175,2178.9166666666665,150.0,60.0,2406.0
292,AITraining,1299,53.0,1.7833333333333334,RegionE,RegionD,1303,1304.7833333333333,150.0,22.0,2406.0
293,BatchInference,2067,21.0,5.733333333333333,RegionE,RegionA,2067,2072.733333333333,80.0,78.0,2406.0
294,BatchInference,2244,22.0,5.283333333333333,RegionF,RegionC,2264,2269.2833333333333,80.0,76.0,2406.0
295,BatchInference,651,9.0,5.733333333333333,RegionA,RegionA,656,661.7333333333333,80.0,5.0,2406.0
296,AITraining,1944,45.0,1.9166666666666667,RegionD,RegionA,1944,1945.9166666666667,150.0,65.0,2406.0
297,BatchInference,1061,22.0,2.3666666666666667,RegionC,RegionB,1062,1064.3666666666666,80.0,14.0,2406.0
298,RealTimeInference,1135,5.0,2.45,RegionB,RegionB,1135,1137.45,20.0,5.0,1138.0
299,AITraining,1984,71.0,5.65,RegionE,RegionE,2000,2005.65,150.0,5.0,2406.0
300,AITraining,979,32.0,5.816666666666666,RegionF,RegionE,1016,1021.8166666666667,150.0,18.0,2406.0
301,BatchInference,1801,8.0,4.516666666666667,RegionA,RegionA,1808,1812.5166666666667,80.0,5.0,2406.0
302,RealTimeInference,1170,5.0,3.566666666666667,RegionA,RegionA,1170,1173.5666666666666,20.0,5.0,1174.0
303,RealTimeInference,1112,6.0,4.15,RegionA,RegionA,1112,1116.15,20.0,5.0,1117.0
304,BatchInference,1309,14.0,2.0,RegionC,RegionA,1309,1311.0,80.0,15.0,2406.0
305,AITraining,330,38.0,6.383333333333334,RegionE,RegionE,368,374.3833333333333,150.0,5.0,2406.0
306,RealTimeInference,617,4.0,3.216666666666667,RegionC,RegionC,617,620.2166666666667,20.0,5.0,621.0
307,RealTimeInference,1568,1.0,6.016666666666667,RegionD,RegionD,1568,1574.0166666666667,20.0,5.0,1575.0
308,AITraining,625,82.0,1.7,RegionB,RegionD,632,633.7,150.0,60.0,2406.0
309,AITraining,876,47.0,1.1666666666666667,RegionD,RegionA,876,877.1666666666666,150.0,65.0,2406.0
310,RealTimeInference,1699,2.0,4.766666666666667,RegionB,RegionA,1699,1703.7666666666667,20.0,12.0,1704.0
311,BatchInference,1355,8.0,1.6833333333333333,RegionC,RegionB,1355,1356.6833333333334,80.0,14.0,2406.0
312,AITraining,1908,57.0,0.5166666666666667,RegionE,RegionC,1908,1908.5166666666667,150.0,70.0,2406.0
313,BatchInference,255,9.0,2.3666666666666667,RegionE,RegionA,279,281.3666666666667,80.0,78.0,2406.0
314,RealTimeInference,1720,1.0,5.916666666666667,RegionF,RegionF,1720,1725.9166666666667,20.0,5.0,1726.0
315,BatchInference,2392,17.0,1.45,RegionA,RegionC,2402,2403.45,80.0,15.0,2406.0
316,AITraining,80,105.0,1.3666666666666667,RegionD,RegionB,86,87.36666666666666,150.0,60.0,2406.0
317,AITraining,1558,41.0,0.9333333333333333,RegionD,RegionA,1559,1559.9333333333334,150.0,65.0,2406.0
318,BatchInference,24,18.0,5.983333333333333,RegionD,RegionD,30,35.983333333333334,80.0,5.0,2406.0
319,BatchInference,1223,14.0,0.95,RegionE,RegionC,1228,1228.95,80.0,70.0,2406.0
320,BatchInference,1716,20.0,5.016666666666667,RegionF,RegionC,1760,1765.0166666666667,80.0,76.0,2406.0
321,AITraining,2236,16.0,2.033333333333333,RegionB,RegionB,2236,2238.0333333333333,150.0,5.0,2406.0
322,AITraining,903,114.0,3.15,RegionD,RegionB,903,906.15,150.0,60.0,2406.0
323,BatchInference,898,18.0,2.2666666666666666,RegionB,RegionB,898,900.2666666666667,80.0,5.0,2406.0
324,BatchInference,1785,17.0,0.6166666666666667,RegionC,RegionC,1787,1787.6166666666666,80.0,5.0,2406.0
325,BatchInference,118,17.0,6.583333333333333,RegionD,RegionD,378,384.5833333333333,80.0,5.0,2406.0
326,BatchInference,1376,16.0,0.38333333333333336,RegionE,RegionC,1377,1377.3833333333334,80.0,70.0,2406.0
327,AITraining,1656,74.0,6.333333333333333,RegionF,RegionD,1671,1677.3333333333333,150.0,25.0,2406.0
328,AITraining,676,22.0,2.0,RegionC,RegionC,676,678.0,150.0,5.0,2406.0
329,BatchInference,522,17.0,4.133333333333334,RegionB,RegionA,522,526.1333333333333,80.0,12.0,2406.0
330,AITraining,2187,124.0,5.05,RegionD,RegionF,2201,2206.05,150.0,25.0,2406.0
331,RealTimeInference,1613,3.0,3.35,RegionB,RegionB,1613,1616.35,20.0,5.0,1617.0
332,AITraining,2311,104.0,0.6166666666666667,RegionE,RegionA,2316,2316.616666666667,150.0,78.0,2406.0
333,AITraining,111,89.0,4.7,RegionF,RegionD,111,115.7,150.0,25.0,2406.0
334,RealTimeInference,1755,7.0,2.25,RegionA,RegionA,1755,1757.25,20.0,5.0,1758.0
335,RealTimeInference,1891,4.0,2.566666666666667,RegionA,RegionC,1891,1893.5666666666666,20.0,15.0,1894.0
336,RealTimeInference,205,5.0,0.5666666666666667,RegionA,RegionA,205,205.56666666666666,20.0,5.0,206.0
337,BatchInference,1552,7.0,1.2666666666666666,RegionC,RegionC,1756,1757.2666666666667,80.0,5.0,2406.0
338,BatchInference,866,12.0,2.5833333333333335,RegionD,RegionA,868,870.5833333333334,80.0,65.0,2406.0
339,BatchInference,1338,18.0,2.0,RegionE,RegionA,1338,1340.0,80.0,78.0,2406.0
340,BatchInference,1552,5.0,4.55,RegionF,RegionC,1592,1596.55,80.0,76.0,2406.0
341,BatchInference,1726,11.0,4.083333333333333,RegionA,RegionA,1736,1740.0833333333333,80.0,5.0,2406.0
342,BatchInference,335,22.0,1.8333333333333333,RegionB,RegionB,349,350.8333333333333,80.0,5.0,2406.0
343,BatchInference,79,9.0,4.85,RegionC,RegionB,83,87.85,80.0,14.0,2406.0
344,AITraining,2209,79.0,5.4,RegionE,RegionF,2273,2278.4,150.0,18.0,2406.0
345,RealTimeInference,1433,5.0,3.966666666666667,RegionC,RegionC,1433,1436.9666666666667,20.0,5.0,1437.0
346,RealTimeInference,281,1.0,2.65,RegionC,RegionC,281,283.65,20.0,5.0,284.0
347,AITraining,164,36.0,1.3166666666666667,RegionA,RegionC,403,404.31666666666666,150.0,15.0,2406.0
348,RealTimeInference,1012,7.0,5.983333333333333,RegionA,RegionA,1012,1017.9833333333333,20.0,5.0,1018.0
349,RealTimeInference,83,3.0,5.45,RegionA,RegionA,83,88.45,20.0,5.0,89.0
350,AITraining,624,109.0,2.683333333333333,RegionD,RegionD,822,824.6833333333333,150.0,5.0,2406.0
351,RealTimeInference,517,7.0,4.266666666666667,RegionB,RegionB,517,521.2666666666667,20.0,5.0,522.0
352,BatchInference,468,6.0,0.6666666666666666,RegionE,RegionC,475,475.6666666666667,80.0,70.0,2406.0
353,AITraining,892,55.0,0.75,RegionF,RegionC,893,893.75,150.0,76.0,2406.0
354,BatchInference,1049,9.0,3.816666666666667,RegionA,RegionA,1051,1054.8166666666666,80.0,5.0,2406.0
355,BatchInference,687,14.0,5.733333333333333,RegionB,RegionD,1214,1219.7333333333333,80.0,60.0,2406.0
356,AITraining,469,21.0,6.3,RegionD,RegionE,953,959.3,150.0,22.0,2406.0
357,RealTimeInference,1274,6.0,1.1833333333333333,RegionB,RegionC,1274,1275.1833333333334,20.0,14.0,1276.0
358,RealTimeInference,2370,1.0,5.733333333333333,RegionC,RegionB,2370,2375.733333333333,20.0,14.0,2376.0
359,RealTimeInference,1277,3.0,0.5833333333333334,RegionC,RegionC,1277,1277.5833333333333,20.0,5.0,1278.0
360,AITraining,1537,66.0,5.15,RegionA,RegionF,1553,1558.15,150.0,82.0,2406.0
361,BatchInference,812,8.0,2.1166666666666667,RegionA,RegionA,812,814.1166666666667,80.0,5.0,2406.0
362,RealTimeInference,994,4.0,3.683333333333333,RegionA,RegionA,994,997.6833333333333,20.0,5.0,998.0
363,RealTimeInference,1235,1.0,2.033333333333333,RegionB,RegionB,1235,1237.0333333333333,20.0,5.0,1238.0
364,AITraining,495,27.0,0.16666666666666666,RegionE,RegionC,495,495.1666666666667,150.0,70.0,2406.0
365,AITraining,168,105.0,5.483333333333333,RegionF,RegionE,254,259.48333333333335,150.0,18.0,2406.0
366,BatchInference,2182,9.0,6.516666666666667,RegionF,RegionB,2191,2197.516666666667,80.0,79.0,2406.0
367,BatchInference,1517,14.0,5.7,RegionA,RegionA,1520,1525.7,80.0,5.0,2406.0
368,RealTimeInference,2072,3.0,2.8333333333333335,RegionA,RegionA,2072,2074.8333333333335,20.0,5.0,2075.0
369,AITraining,1397,21.0,0.31666666666666665,RegionD,RegionC,1459,1459.3166666666666,150.0,58.0,2406.0
370,RealTimeInference,1720,5.0,2.45,RegionB,RegionB,1720,1722.45,20.0,5.0,1723.0
371,BatchInference,432,15.0,0.36666666666666664,RegionD,RegionC,439,439.3666666666667,80.0,58.0,2406.0
372,BatchInference,1483,11.0,1.55,RegionE,RegionC,2058,2059.55,80.0,70.0,2406.0
373,AITraining,1883,80.0,1.8333333333333333,RegionF,RegionB,1887,1888.8333333333333,150.0,79.0,2406.0
374,AITraining,626,88.0,4.566666666666666,RegionC,RegionF,641,645.5666666666667,150.0,76.0,2406.0
375,BatchInference,721,14.0,0.7833333333333333,RegionB,RegionC,721,721.7833333333333,80.0,14.0,2406.0
376,AITraining,2137,50.0,1.7333333333333334,RegionD,RegionD,2142,2143.733333333333,150.0,5.0,2406.0
377,AITraining,1106,64.0,5.45,RegionE,RegionF,1113,1118.45,150.0,18.0,2406.0
378,AITraining,2204,75.0,5.716666666666667,RegionE,RegionF,2273,2278.7166666666667,150.0,18.0,2406.0
379,BatchInference,1904,14.0,1.4166666666666667,RegionF,RegionC,1987,1988.4166666666667,80.0,76.0,2406.0
380,BatchInference,1099,6.0,0.16666666666666666,RegionA,RegionC,1106,1106.1666666666667,80.0,15.0,2406.0
381,BatchInference,1005,11.0,1.15,RegionB,RegionB,1012,1013.15,80.0,5.0,2406.0
382,RealTimeInference,1142,5.0,4.6,RegionB,RegionB,1142,1146.6,20.0,5.0,1147.0
383,BatchInference,998,12.0,4.65,RegionC,RegionA,998,1002.65,80.0,15.0,2406.0
384,BatchInference,2334,6.0,2.9,RegionD,RegionA,2340,2342.9,80.0,65.0,2406.0
385,AITraining,1552,20.0,6.466666666666667,RegionF,RegionA,1552,1558.4666666666667,150.0,82.0,2406.0
386,BatchInference,117,17.0,1.1833333333333333,RegionF,RegionC,139,140.18333333333334,80.0,76.0,2406.0
387,BatchInference,1331,7.0,4.1,RegionA,RegionB,1352,1356.1,80.0,12.0,2406.0
388,RealTimeInference,1997,2.0,5.083333333333333,RegionA,RegionA,1997,2002.0833333333333,20.0,5.0,2003.0
389,RealTimeInference,1453,7.0,4.95,RegionB,RegionB,1453,1457.95,20.0,5.0,1458.0
390,BatchInference,1394,22.0,6.033333333333333,RegionD,RegionB,1396,1402.0333333333333,80.0,60.0,2406.0
391,BatchInference,1131,18.0,2.566666666666667,RegionD,RegionA,1131,1133.5666666666666,80.0,65.0,2406.0
392,AITraining,41,112.0,5.3,RegionF,RegionA,41,46.3,150.0,82.0,2406.0
393,AITraining,782,119.0,0.8,RegionA,RegionC,787,787.8,150.0,15.0,2406.0
394,RealTimeInference,988,3.0,2.3833333333333333,RegionA,RegionA,988,990.3833333333333,20.0,5.0,991.0
395,AITraining,1664,82.0,3.1333333333333333,RegionD,RegionD,1666,1669.1333333333334,150.0,5.0,2406.0
396,BatchInference,2274,11.0,0.4,RegionC,RegionC,2277,2277.4,80.0,5.0,2406.0
397,RealTimeInference,1950,7.0,4.966666666666667,RegionB,RegionB,1950,1954.9666666666667,20.0,5.0,1955.0
398,AITraining,2010,109.0,2.7666666666666666,RegionF,RegionD,2010,2012.7666666666667,150.0,25.0,2406.0
399,BatchInference,70,9.0,1.7666666666666666,RegionF,RegionC,73,74.76666666666667,80.0,76.0,2406.0
400,RealTimeInference,1205,5.0,4.966666666666667,RegionA,RegionA,1205,1209.9666666666667,20.0,5.0,1210.0
401,RealTimeInference,1656,6.0,1.5833333333333333,RegionA,RegionC,1656,1657.5833333333333,20.0,15.0,1658.0
402,AITraining,996,81.0,2.2,RegionD,RegionA,996,998.2,150.0,65.0,2406.0
403,BatchInference,2382,13.0,2.1166666666666667,RegionD,RegionA,2389,2391.116666666667,80.0,65.0,2406.0
404,BatchInference,1938,9.0,2.8,RegionD,RegionA,1938,1940.8,80.0,65.0,2406.0
405,AITraining,2174,62.0,6.233333333333333,RegionF,RegionB,2174,2180.233333333333,150.0,79.0,2406.0
406,BatchInference,1742,23.0,0.4,RegionA,RegionC,1747,1747.4,80.0,15.0,2406.0
407,AITraining,2254,44.0,4.5,RegionD,RegionD,2269,2273.5,150.0,5.0,2406.0
408,BatchInference,1441,18.0,5.683333333333334,RegionB,RegionC,1442,1447.6833333333334,80.0,14.0,2406.0
409,AITraining,1858,60.0,1.7333333333333334,RegionD,RegionD,1858,1859.7333333333333,150.0,5.0,2406.0
410,BatchInference,1255,22.0,5.016666666666667,RegionD,RegionD,1255,1260.0166666666667,80.0,5.0,2406.0
411,BatchInference,944,14.0,1.3,RegionE,RegionA,947,948.3,80.0,78.0,2406.0
412,RealTimeInference,788,4.0,4.383333333333334,RegionE,RegionF,788,792.3833333333333,20.0,18.0,793.0
413,BatchInference,489,13.0,0.7833333333333333,RegionA,RegionC,496,496.78333333333336,80.0,15.0,2406.0
414,AITraining,2194,21.0,0.5333333333333333,RegionD,RegionC,2213,2213.5333333333333,150.0,58.0,2406.0
415,AITraining,758,62.0,5.183333333333334,RegionD,RegionF,785,790.1833333333333,150.0,25.0,2406.0
416,RealTimeInference,886,3.0,3.783333333333333,RegionB,RegionA,886,889.7833333333333,20.0,12.0,890.0
417,AITraining,1983,28.0,3.65,RegionE,RegionB,1983,1986.65,150.0,74.0,2406.0
418,BatchInference,2148,4.0,1.8833333333333333,RegionE,RegionC,2171,2172.883333333333,80.0,70.0,2406.0
419,AITraining,1159,75.0,6.083333333333333,RegionA,RegionA,1159,1165.0833333333333,150.0,5.0,2406.0
420,RealTimeInference,795,4.0,6.416666666666667,RegionA,RegionA,795,801.4166666666666,20.0,5.0,802.0
421,BatchInference,931,8.0,2.2666666666666666,RegionB,RegionC,977,979.2666666666667,80.0,14.0,2406.0
422,BatchInference,734,13.0,4.933333333333334,RegionC,RegionD,735,739.9333333333333,80.0,58.0,2406.0
423,BatchInference,57,12.0,0.6333333333333333,RegionD,RegionC,169,169.63333333333333,80.0,58.0,2406.0
424,AITraining,2187,93.0,5.1,RegionF,RegionB,2187,2192.1,150.0,79.0,2406.0
425,RealTimeInference,1123,6.0,4.433333333333334,RegionD,RegionD,1123,1127.4333333333334,20.0,5.0,1128.0
426,RealTimeInference,223,6.0,5.916666666666667,RegionA,RegionA,223,228.91666666666666,20.0,5.0,229.0
427,AITraining,1196,125.0,3.183333333333333,RegionD,RegionF,1457,1460.1833333333334,150.0,25.0,2406.0
428,AITraining,517,102.0,0.16666666666666666,RegionD,RegionA,517,517.1666666666666,150.0,65.0,2406.0
429,AITraining,2010,78.0,1.0666666666666667,RegionE,RegionE,2010,2011.0666666666666,150.0,5.0,2406.0
430,RealTimeInference,50,3.0,2.6333333333333333,RegionC,RegionC,50,52.63333333333333,20.0,5.0,53.0
431,AITraining,1164,62.0,2.433333333333333,RegionF,RegionB,1164,1166.4333333333334,150.0,79.0,2406.0
432,BatchInference,1960,13.0,5.366666666666666,RegionF,RegionC,1976,1981.3666666666666,80.0,76.0,2406.0
433,BatchInference,1395,12.0,1.2,RegionA,RegionC,1413,1414.2,80.0,15.0,2406.0
434,RealTimeInference,210,4.0,1.65,RegionA,RegionC,210,211.65,20.0,15.0,212.0
435,BatchInference,1956,14.0,6.583333333333333,RegionC,RegionC,1956,1962.5833333333333,80.0,5.0,2406.0
436,RealTimeInference,267,7.0,5.933333333333334,RegionB,RegionB,267,272.93333333333334,20.0,5.0,273.0
437,BatchInference,2014,20.0,6.216666666666667,RegionD,RegionF,2053,2059.2166666666667,80.0,25.0,2406.0
438,RealTimeInference,2363,3.0,3.183333333333333,RegionC,RegionC,2363,2366.1833333333334,20.0,5.0,2367.0
439,AITraining,219,39.0,3.15,RegionA,RegionA,219,222.15,150.0,5.0,2406.0
440,RealTimeInference,611,6.0,2.8333333333333335,RegionA,RegionA,611,613.8333333333334,20.0,5.0,614.0
441,AITraining,1244,64.0,1.2,RegionD,RegionA,1333,1334.2,150.0,65.0,2406.0
442,RealTimeInference,1016,3.0,2.716666666666667,RegionB,RegionB,1016,1018.7166666666667,20.0,5.0,1019.0
443,RealTimeInference,2285,4.0,0.9666666666666667,RegionC,RegionC,2285,2285.9666666666667,20.0,5.0,2286.0
444,BatchInference,924,10.0,1.55,RegionE,RegionB,924,925.55,80.0,74.0,2406.0
445,AITraining,1558,120.0,2.6166666666666667,RegionF,RegionA,1558,1560.6166666666666,150.0,82.0,2406.0
446,BatchInference,1813,11.0,5.6,RegionA,RegionC,1832,1837.6,80.0,15.0,2406.0
447,BatchInference,1756,4.0,2.5,RegionB,RegionB,1756,1758.5,80.0,5.0,2406.0
448,BatchInference,2329,22.0,3.6666666666666665,RegionC,RegionD,2366,2369.6666666666665,80.0,58.0,2406.0
449,AITraining,246,77.0,2.783333333333333,RegionE,RegionB,246,248.78333333333333,150.0,74.0,2406.0
450,AITraining,406,44.0,4.916666666666667,RegionE,RegionF,425,429.9166666666667,150.0,18.0,2406.0
451,RealTimeInference,864,3.0,4.433333333333334,RegionC,RegionC,864,868.4333333333333,20.0,5.0,869.0
452,BatchInference,332,17.0,3.066666666666667,RegionA,RegionC,332,335.06666666666666,80.0,15.0,2406.0
453,RealTimeInference,982,2.0,2.033333333333333,RegionA,RegionC,982,984.0333333333333,20.0,15.0,985.0
454,RealTimeInference,2260,2.0,5.466666666666667,RegionA,RegionA,2260,2265.4666666666667,20.0,5.0,2266.0
455,RealTimeInference,641,4.0,4.55,RegionB,RegionB,641,645.55,20.0,5.0,646.0
456,RealTimeInference,1673,5.0,6.133333333333334,RegionB,RegionB,1673,1679.1333333333334,20.0,5.0,1680.0
457,BatchInference,1924,6.0,4.583333333333333,RegionE,RegionA,1931,1935.5833333333333,80.0,78.0,2406.0
458,BatchInference,133,13.0,6.25,RegionF,RegionC,871,877.25,80.0,76.0,2406.0
459,RealTimeInference,1180,2.0,1.0666666666666667,RegionA,RegionA,1180,1181.0666666666666,20.0,5.0,1182.0
460,AITraining,1158,107.0,3.1166666666666667,RegionD,RegionD,1162,1165.1166666666666,150.0,5.0,2406.0
461,AITraining,1859,22.0,5.5,RegionD,RegionA,1859,1864.5,150.0,65.0,2406.0
462,RealTimeInference,956,1.0,4.4,RegionB,RegionA,956,960.4,20.0,12.0,961.0
463,BatchInference,810,11.0,4.3,RegionD,RegionB,833,837.3,80.0,60.0,2406.0
464,BatchInference,470,18.0,1.2666666666666666,RegionE,RegionC,570,571.2666666666667,80.0,70.0,2406.0
465,AITraining,920,66.0,4.55,RegionA,RegionA,920,924.55,150.0,5.0,2406.0
466,AITraining,610,49.0,1.6166666666666667,RegionD,RegionA,613,614.6166666666667,150.0,65.0,2406.0
467,BatchInference,582,17.0,2.15,RegionB,RegionA,582,584.15,80.0,12.0,2406.0
468,RealTimeInference,244,6.0,2.9,RegionB,RegionB,244,246.9,20.0,5.0,247.0
469,RealTimeInference,1259,6.0,3.8666666666666667,RegionB,RegionB,1259,1262.8666666666666,20.0,5.0,1263.0
470,AITraining,2331,70.0,0.26666666666666666,RegionF,RegionC,2348,2348.266666666667,150.0,76.0,2406.0
471,BatchInference,1798,13.0,2.8333333333333335,RegionF,RegionB,1809,1811.8333333333333,80.0,79.0,2406.0
472,RealTimeInference,1919,7.0,2.6,RegionA,RegionC,1919,1921.6,20.0,15.0,1922.0
473,AITraining,1245,127.0,0.75,RegionD,RegionA,1246,1246.75,150.0,65.0,2406.0
474,AITraining,1648,44.0,0.18333333333333332,RegionD,RegionC,1757,1757.1833333333334,150.0,58.0,2406.0
475,BatchInference,2049,4.0,3.433333333333333,RegionC,RegionC,2049,2052.4333333333334,80.0,5.0,2406.0
476,AITraining,2022,35.0,4.05,RegionE,RegionA,2033,2037.05,150.0,78.0,2406.0
477,BatchInference,329,5.0,2.1333333333333333,RegionE,RegionA,331,333.1333333333333,80.0,78.0,2406.0
478,AITraining,163,27.0,4.5,RegionF,RegionF,185,189.5,150.0,5.0,2406.0
