TaskID,任务类型,源区域,目标区域,到达小时,开工小时,等待_h,时延_ms,是否迁移
8091,RealTimeInference,RegionB,RegionB,1199,1199,0.0,5.0,False
8111,RealTimeInference,RegionB,RegionA,1776,1776,0.0,12.0,True
8123,RealTimeInference,RegionB,RegionA,476,476,0.0,12.0,True
8157,RealTimeInference,RegionC,RegionA,2122,2122,0.0,15.0,True
8160,RealTimeInference,RegionA,RegionB,936,936,0.0,12.0,True
8178,RealTimeInference,RegionC,RegionB,1195,1195,0.0,14.0,True
8204,RealTimeInference,RegionC,RegionA,81,81,0.0,15.0,True
8215,RealTimeInference,RegionB,RegionA,1174,1174,0.0,12.0,True
8218,RealTimeInference,RegionE,RegionE,1507,1507,0.0,5.0,False
8242,RealTimeInference,RegionB,RegionB,1926,1926,0.0,5.0,False
8246,RealTimeInference,RegionA,RegionC,816,816,0.0,15.0,True
8252,RealTimeInference,RegionA,RegionC,845,845,0.0,15.0,True
8271,RealTimeInference,RegionA,RegionA,1259,1259,0.0,5.0,False
8279,RealTimeInference,RegionA,RegionA,622,622,0.0,5.0,False
8348,RealTimeInference,RegionC,RegionB,357,357,0.0,14.0,True
8362,RealTimeInference,RegionD,RegionD,1773,1773,0.0,5.0,False
8410,RealTimeInference,RegionA,RegionA,1445,1445,0.0,5.0,False
8466,RealTimeInference,RegionC,RegionC,2001,2001,0.0,5.0,False
8475,RealTimeInference,RegionA,RegionB,1841,1841,0.0,12.0,True
8514,RealTimeInference,RegionA,RegionA,1291,1291,0.0,5.0,False
8562,RealTimeInference,RegionB,RegionB,1431,1431,0.0,5.0,False
8594,RealTimeInference,RegionA,RegionC,2046,2046,0.0,15.0,True
8606,RealTimeInference,RegionA,RegionA,1242,1242,0.0,5.0,False
8619,RealTimeInference,RegionA,RegionA,124,124,0.0,5.0,False
8631,RealTimeInference,RegionD,RegionD,152,152,0.0,5.0,False
8695,RealTimeInference,RegionC,RegionB,1255,1255,0.0,14.0,True
8699,RealTimeInference,RegionA,RegionC,96,96,0.0,15.0,True
8702,RealTimeInference,RegionC,RegionB,760,760,0.0,14.0,True
8740,RealTimeInference,RegionB,RegionB,2056,2056,0.0,5.0,False
8741,RealTimeInference,RegionC,RegionB,1897,1897,0.0,14.0,True
8755,RealTimeInference,RegionC,RegionB,23,23,0.0,14.0,True
8793,RealTimeInference,RegionB,RegionA,603,603,0.0,12.0,True
8797,RealTimeInference,RegionA,RegionA,2089,2089,0.0,5.0,False
8801,RealTimeInference,RegionC,RegionB,1242,1242,0.0,14.0,True
8804,RealTimeInference,RegionA,RegionB,772,772,0.0,12.0,True
8810,RealTimeInference,RegionA,RegionA,598,598,0.0,5.0,False
8822,RealTimeInference,RegionA,RegionA,788,788,0.0,5.0,False
8846,RealTimeInference,RegionC,RegionC,1922,1922,0.0,5.0,False
8858,RealTimeInference,RegionB,RegionA,1372,1372,0.0,12.0,True
8865,RealTimeInference,RegionB,RegionC,1480,1480,0.0,14.0,True
8880,RealTimeInference,RegionC,RegionB,1043,1043,0.0,14.0,True
8934,RealTimeInference,RegionA,RegionA,411,411,0.0,5.0,False
8955,RealTimeInference,RegionA,RegionC,1190,1190,0.0,15.0,True
8971,RealTimeInference,RegionC,RegionB,690,690,0.0,14.0,True
8977,RealTimeInference,RegionC,RegionC,936,936,0.0,5.0,False
8978,RealTimeInference,RegionC,RegionA,650,650,0.0,15.0,True
8979,RealTimeInference,RegionF,RegionE,2264,2264,0.0,18.0,True
8983,RealTimeInference,RegionB,RegionC,1200,1200,0.0,14.0,True
9004,RealTimeInference,RegionC,RegionB,1333,1333,0.0,14.0,True
9009,RealTimeInference,RegionB,RegionA,684,684,0.0,12.0,True
9048,RealTimeInference,RegionB,RegionB,1798,1798,0.0,5.0,False
9061,RealTimeInference,RegionB,RegionB,1204,1204,0.0,5.0,False
9124,RealTimeInference,RegionA,RegionB,1230,1230,0.0,12.0,True
9126,RealTimeInference,RegionB,RegionB,2273,2273,0.0,5.0,False
9142,RealTimeInference,RegionC,RegionB,1367,1367,0.0,14.0,True
9148,RealTimeInference,RegionC,RegionB,1173,1173,0.0,14.0,True
9166,RealTimeInference,RegionB,RegionA,1268,1268,0.0,12.0,True
9177,RealTimeInference,RegionA,RegionB,266,266,0.0,12.0,True
9191,RealTimeInference,RegionA,RegionB,985,985,0.0,12.0,True
9222,RealTimeInference,RegionA,RegionB,1994,1994,0.0,12.0,True
9230,RealTimeInference,RegionA,RegionB,1477,1477,0.0,12.0,True
9236,RealTimeInference,RegionA,RegionB,605,605,0.0,12.0,True
9250,RealTimeInference,RegionA,RegionB,1290,1290,0.0,12.0,True
9306,RealTimeInference,RegionC,RegionA,664,664,0.0,15.0,True
9339,RealTimeInference,RegionC,RegionA,133,133,0.0,15.0,True
9351,RealTimeInference,RegionC,RegionA,2040,2040,0.0,15.0,True
9354,RealTimeInference,RegionA,RegionA,1167,1167,0.0,5.0,False
9360,RealTimeInference,RegionA,RegionB,1082,1082,0.0,12.0,True
9372,RealTimeInference,RegionC,RegionA,1653,1653,0.0,15.0,True
9378,RealTimeInference,RegionC,RegionB,16,16,0.0,14.0,True
9379,RealTimeInference,RegionE,RegionE,1953,1953,0.0,5.0,False
9387,RealTimeInference,RegionA,RegionB,2330,2330,0.0,12.0,True
9446,RealTimeInference,RegionA,RegionA,244,244,0.0,5.0,False
9451,RealTimeInference,RegionD,RegionD,1160,1160,0.0,5.0,False
9489,RealTimeInference,RegionC,RegionA,444,444,0.0,15.0,True
9510,RealTimeInference,RegionD,RegionD,1913,1913,0.0,5.0,False
9520,RealTimeInference,RegionB,RegionB,1148,1148,0.0,5.0,False
9528,RealTimeInference,RegionC,RegionA,1949,1949,0.0,15.0,True
9548,RealTimeInference,RegionC,RegionB,856,856,0.0,14.0,True
9552,RealTimeInference,RegionA,RegionB,550,550,0.0,12.0,True
9562,RealTimeInference,RegionC,RegionC,1721,1721,0.0,5.0,False
9585,RealTimeInference,RegionB,RegionA,2381,2381,0.0,12.0,True
9589,RealTimeInference,RegionE,RegionE,2294,2294,0.0,5.0,False
9595,RealTimeInference,RegionC,RegionC,517,517,0.0,5.0,False
9618,RealTimeInference,RegionB,RegionC,99,99,0.0,14.0,True
9655,RealTimeInference,RegionA,RegionB,965,965,0.0,12.0,True
9671,RealTimeInference,RegionB,RegionC,248,248,0.0,14.0,True
9675,RealTimeInference,RegionA,RegionC,2276,2276,0.0,15.0,True
9703,RealTimeInference,RegionA,RegionC,1452,1452,0.0,15.0,True
9758,RealTimeInference,RegionC,RegionC,854,854,0.0,5.0,False
9775,RealTimeInference,RegionA,RegionA,1274,1274,0.0,5.0,False
9777,RealTimeInference,RegionB,RegionA,2154,2154,0.0,12.0,True
9792,RealTimeInference,RegionD,RegionD,377,377,0.0,5.0,False
9868,RealTimeInference,RegionB,RegionC,779,779,0.0,14.0,True
9870,RealTimeInference,RegionC,RegionC,1205,1205,0.0,5.0,False
9891,RealTimeInference,RegionA,RegionA,2319,2319,0.0,5.0,False
9902,RealTimeInference,RegionC,RegionA,61,61,0.0,15.0,True
9915,RealTimeInference,RegionC,RegionB,672,672,0.0,14.0,True
9940,RealTimeInference,RegionB,RegionA,1146,1146,0.0,12.0,True
9987,RealTimeInference,RegionB,RegionB,576,576,0.0,5.0,False
10012,RealTimeInference,RegionB,RegionB,2209,2209,0.0,5.0,False
10032,RealTimeInference,RegionB,RegionB,917,917,0.0,5.0,False
10115,RealTimeInference,RegionA,RegionA,796,796,0.0,5.0,False
10117,RealTimeInference,RegionB,RegionA,1393,1393,0.0,12.0,True
10153,RealTimeInference,RegionE,RegionE,1615,1615,0.0,5.0,False
10158,RealTimeInference,RegionC,RegionA,439,439,0.0,15.0,True
10169,RealTimeInference,RegionB,RegionB,1449,1449,0.0,5.0,False
10181,RealTimeInference,RegionA,RegionA,1355,1355,0.0,5.0,False
10227,RealTimeInference,RegionA,RegionC,26,26,0.0,15.0,True
10244,RealTimeInference,RegionC,RegionA,1701,1701,0.0,15.0,True
10270,RealTimeInference,RegionC,RegionB,1920,1920,0.0,14.0,True
10288,RealTimeInference,RegionB,RegionB,682,682,0.0,5.0,False
10305,RealTimeInference,RegionA,RegionA,1830,1830,0.0,5.0,False
10308,RealTimeInference,RegionB,RegionA,2338,2338,0.0,12.0,True
10309,RealTimeInference,RegionC,RegionC,1802,1802,0.0,5.0,False
10310,RealTimeInference,RegionC,RegionB,663,663,0.0,14.0,True
10319,RealTimeInference,RegionA,RegionA,535,535,0.0,5.0,False
10348,RealTimeInference,RegionC,RegionB,2364,2364,0.0,14.0,True
10349,RealTimeInference,RegionC,RegionA,1426,1426,0.0,15.0,True
10361,RealTimeInference,RegionC,RegionA,1629,1629,0.0,15.0,True
10365,RealTimeInference,RegionA,RegionA,483,483,0.0,5.0,False
10398,RealTimeInference,RegionA,RegionB,614,614,0.0,12.0,True
10404,RealTimeInference,RegionA,RegionB,5,5,0.0,12.0,True
10407,RealTimeInference,RegionC,RegionA,2389,2389,0.0,15.0,True
10461,RealTimeInference,RegionD,RegionD,1840,1840,0.0,5.0,False
10485,RealTimeInference,RegionB,RegionB,805,805,0.0,5.0,False
10508,RealTimeInference,RegionA,RegionA,131,131,0.0,5.0,False
10518,RealTimeInference,RegionB,RegionC,1033,1033,0.0,14.0,True
10523,RealTimeInference,RegionB,RegionB,2305,2305,0.0,5.0,False
10556,RealTimeInference,RegionB,RegionB,274,274,0.0,5.0,False
10568,RealTimeInference,RegionA,RegionA,2235,2235,0.0,5.0,False
10574,RealTimeInference,RegionA,RegionA,1820,1820,0.0,5.0,False
10575,RealTimeInference,RegionA,RegionA,2201,2201,0.0,5.0,False
10649,RealTimeInference,RegionB,RegionB,168,168,0.0,5.0,False
10662,RealTimeInference,RegionB,RegionA,952,952,0.0,12.0,True
10748,RealTimeInference,RegionC,RegionB,1272,1272,0.0,14.0,True
10782,RealTimeInference,RegionC,RegionA,1525,1525,0.0,15.0,True
10786,RealTimeInference,RegionB,RegionA,25,25,0.0,12.0,True
10816,RealTimeInference,RegionA,RegionC,2283,2283,0.0,15.0,True
10863,RealTimeInference,RegionA,RegionB,1142,1142,0.0,12.0,True
10873,RealTimeInference,RegionC,RegionA,63,63,0.0,15.0,True
10903,RealTimeInference,RegionA,RegionC,461,461,0.0,15.0,True
10926,RealTimeInference,RegionC,RegionA,45,45,0.0,15.0,True
10965,RealTimeInference,RegionC,RegionB,2141,2141,0.0,14.0,True
10975,RealTimeInference,RegionA,RegionC,1590,1590,0.0,15.0,True
11025,RealTimeInference,RegionC,RegionB,2267,2267,0.0,14.0,True
11032,RealTimeInference,RegionE,RegionF,1503,1503,0.0,18.0,True
11041,RealTimeInference,RegionA,RegionC,1140,1140,0.0,15.0,True
11046,RealTimeInference,RegionA,RegionA,239,239,0.0,5.0,False
11057,RealTimeInference,RegionC,RegionB,241,241,0.0,14.0,True
11069,RealTimeInference,RegionB,RegionB,1804,1804,0.0,5.0,False
11143,RealTimeInference,RegionC,RegionC,410,410,0.0,5.0,False
11183,RealTimeInference,RegionF,RegionE,12,12,0.0,18.0,True
11250,RealTimeInference,RegionA,RegionA,1572,1572,0.0,5.0,False
11280,RealTimeInference,RegionC,RegionB,1444,1444,0.0,14.0,True
11336,RealTimeInference,RegionA,RegionC,1797,1797,0.0,15.0,True
11417,RealTimeInference,RegionB,RegionA,2292,2292,0.0,12.0,True
11427,RealTimeInference,RegionA,RegionA,322,322,0.0,5.0,False
11450,RealTimeInference,RegionC,RegionB,725,725,0.0,14.0,True
11463,RealTimeInference,RegionC,RegionB,981,981,0.0,14.0,True
11464,RealTimeInference,RegionC,RegionA,1856,1856,0.0,15.0,True
11488,RealTimeInference,RegionB,RegionA,492,492,0.0,12.0,True
11507,RealTimeInference,RegionB,RegionB,1821,1821,0.0,5.0,False
11509,RealTimeInference,RegionC,RegionC,2364,2364,0.0,5.0,False
11514,RealTimeInference,RegionB,RegionA,456,456,0.0,12.0,True
11542,RealTimeInference,RegionC,RegionC,109,109,0.0,5.0,False
11550,RealTimeInference,RegionD,RegionD,617,617,0.0,5.0,False
11568,RealTimeInference,RegionC,RegionA,2071,2071,0.0,15.0,True
11571,RealTimeInference,RegionA,RegionA,57,57,0.0,5.0,False
11576,RealTimeInference,RegionC,RegionC,2286,2286,0.0,5.0,False
11587,RealTimeInference,RegionB,RegionA,887,887,0.0,12.0,True
11623,RealTimeInference,RegionA,RegionB,2338,2338,0.0,12.0,True
11635,RealTimeInference,RegionC,RegionA,317,317,0.0,15.0,True
11651,RealTimeInference,RegionA,RegionB,2032,2032,0.0,12.0,True
11680,RealTimeInference,RegionC,RegionB,472,472,0.0,14.0,True
11687,RealTimeInference,RegionC,RegionA,955,955,0.0,15.0,True
11711,RealTimeInference,RegionB,RegionB,94,94,0.0,5.0,False
11723,RealTimeInference,RegionA,RegionC,2331,2331,0.0,15.0,True
11726,RealTimeInference,RegionC,RegionA,202,202,0.0,15.0,True
11732,RealTimeInference,RegionC,RegionB,2166,2166,0.0,14.0,True
11747,RealTimeInference,RegionE,RegionE,1250,1250,0.0,5.0,False
11770,RealTimeInference,RegionB,RegionC,2338,2338,0.0,14.0,True
11839,RealTimeInference,RegionF,RegionE,1907,1907,0.0,18.0,True
11844,RealTimeInference,RegionC,RegionB,2197,2197,0.0,14.0,True
11856,RealTimeInference,RegionB,RegionC,550,550,0.0,14.0,True
11868,RealTimeInference,RegionB,RegionA,1792,1792,0.0,12.0,True
11873,RealTimeInference,RegionA,RegionB,1138,1138,0.0,12.0,True
11877,RealTimeInference,RegionC,RegionB,2382,2382,0.0,14.0,True
11881,RealTimeInference,RegionB,RegionC,1109,1109,0.0,14.0,True
11915,RealTimeInference,RegionB,RegionC,1988,1988,0.0,14.0,True
11920,RealTimeInference,RegionA,RegionB,352,352,0.0,12.0,True
11939,RealTimeInference,RegionA,RegionA,718,718,0.0,5.0,False
11944,RealTimeInference,RegionF,RegionE,669,669,0.0,18.0,True
11955,RealTimeInference,RegionC,RegionB,828,828,0.0,14.0,True
12013,RealTimeInference,RegionB,RegionA,342,342,0.0,12.0,True
12015,RealTimeInference,RegionC,RegionB,708,708,0.0,14.0,True
12029,RealTimeInference,RegionE,RegionE,1595,1595,0.0,5.0,False
12032,RealTimeInference,RegionB,RegionA,1590,1590,0.0,12.0,True
12047,RealTimeInference,RegionC,RegionC,577,577,0.0,5.0,False
12067,RealTimeInference,RegionC,RegionA,2250,2250,0.0,15.0,True
12068,RealTimeInference,RegionC,RegionA,233,233,0.0,15.0,True
12106,RealTimeInference,RegionC,RegionB,1015,1015,0.0,14.0,True
12198,RealTimeInference,RegionC,RegionA,2229,2229,0.0,15.0,True
12214,RealTimeInference,RegionA,RegionA,611,611,0.0,5.0,False
12217,RealTimeInference,RegionB,RegionB,871,871,0.0,5.0,False
12256,RealTimeInference,RegionB,RegionB,754,754,0.0,5.0,False
12270,RealTimeInference,RegionC,RegionB,949,949,0.0,14.0,True
12298,RealTimeInference,RegionE,RegionE,2057,2057,0.0,5.0,False
12303,RealTimeInference,RegionC,RegionC,2167,2167,0.0,5.0,False
12310,RealTimeInference,RegionC,RegionA,1499,1499,0.0,15.0,True
12337,RealTimeInference,RegionC,RegionC,1965,1965,0.0,5.0,False
12370,RealTimeInference,RegionD,RegionD,197,197,0.0,5.0,False
12373,RealTimeInference,RegionB,RegionC,2365,2365,0.0,14.0,True
12418,RealTimeInference,RegionA,RegionA,335,335,0.0,5.0,False
12426,RealTimeInference,RegionB,RegionC,1823,1823,0.0,14.0,True
12432,RealTimeInference,RegionB,RegionA,905,905,0.0,12.0,True
12440,RealTimeInference,RegionB,RegionC,518,518,0.0,14.0,True
12452,RealTimeInference,RegionB,RegionB,2350,2350,0.0,5.0,False
12457,RealTimeInference,RegionA,RegionB,1160,1160,0.0,12.0,True
12462,RealTimeInference,RegionE,RegionE,1405,1405,0.0,5.0,False
12466,RealTimeInference,RegionB,RegionC,1801,1801,0.0,14.0,True
12479,RealTimeInference,RegionB,RegionC,1369,1369,0.0,14.0,True
12513,RealTimeInference,RegionC,RegionA,33,33,0.0,15.0,True
12516,RealTimeInference,RegionA,RegionA,1729,1729,0.0,5.0,False
12539,RealTimeInference,RegionC,RegionA,2010,2010,0.0,15.0,True
12548,RealTimeInference,RegionA,RegionA,2063,2063,0.0,5.0,False
12572,RealTimeInference,RegionC,RegionA,348,348,0.0,15.0,True
12608,RealTimeInference,RegionA,RegionB,1562,1562,0.0,12.0,True
12609,RealTimeInference,RegionB,RegionB,205,205,0.0,5.0,False
12614,RealTimeInference,RegionA,RegionB,620,620,0.0,12.0,True
12630,RealTimeInference,RegionB,RegionC,106,106,0.0,14.0,True
12634,RealTimeInference,RegionA,RegionA,1849,1849,0.0,5.0,False
12647,RealTimeInference,RegionA,RegionC,2031,2031,0.0,15.0,True
12649,RealTimeInference,RegionB,RegionA,2241,2241,0.0,12.0,True
12688,RealTimeInference,RegionB,RegionA,1760,1760,0.0,12.0,True
12706,RealTimeInference,RegionA,RegionA,2342,2342,0.0,5.0,False
12717,RealTimeInference,RegionC,RegionA,1141,1141,0.0,15.0,True
12722,RealTimeInference,RegionB,RegionB,480,480,0.0,5.0,False
12723,RealTimeInference,RegionC,RegionC,2351,2351,0.0,5.0,False
12729,RealTimeInference,RegionC,RegionB,816,816,0.0,14.0,True
12732,RealTimeInference,RegionA,RegionA,1471,1471,0.0,5.0,False
12786,RealTimeInference,RegionA,RegionC,1137,1137,0.0,15.0,True
12788,RealTimeInference,RegionC,RegionA,1828,1828,0.0,15.0,True
12799,RealTimeInference,RegionA,RegionA,2208,2208,0.0,5.0,False
12800,RealTimeInference,RegionB,RegionB,2076,2076,0.0,5.0,False
12822,RealTimeInference,RegionC,RegionB,2248,2248,0.0,14.0,True
12843,RealTimeInference,RegionA,RegionB,1437,1437,0.0,12.0,True
12888,RealTimeInference,RegionC,RegionA,1690,1690,0.0,15.0,True
12901,RealTimeInference,RegionC,RegionA,1377,1377,0.0,15.0,True
12934,RealTimeInference,RegionD,RegionD,1644,1644,0.0,5.0,False
12949,RealTimeInference,RegionA,RegionB,859,859,0.0,12.0,True
12999,RealTimeInference,RegionC,RegionB,60,60,0.0,14.0,True
13005,RealTimeInference,RegionC,RegionB,1600,1600,0.0,14.0,True
13050,RealTimeInference,RegionB,RegionA,12,12,0.0,12.0,True
13079,RealTimeInference,RegionA,RegionB,150,150,0.0,12.0,True
13090,RealTimeInference,RegionC,RegionB,400,400,0.0,14.0,True
13139,RealTimeInference,RegionA,RegionB,1287,1287,0.0,12.0,True
13164,RealTimeInference,RegionF,RegionE,1206,1206,0.0,18.0,True
13213,RealTimeInference,RegionB,RegionC,1892,1892,0.0,14.0,True
13217,RealTimeInference,RegionA,RegionA,2345,2345,0.0,5.0,False
13223,RealTimeInference,RegionE,RegionE,1763,1763,0.0,5.0,False
13227,RealTimeInference,RegionB,RegionB,1858,1858,0.0,5.0,False
13258,RealTimeInference,RegionA,RegionA,166,166,0.0,5.0,False
13322,RealTimeInference,RegionA,RegionC,1107,1107,0.0,15.0,True
13323,RealTimeInference,RegionA,RegionA,782,782,0.0,5.0,False
13363,RealTimeInference,RegionA,RegionC,2128,2128,0.0,15.0,True
13386,RealTimeInference,RegionC,RegionB,2184,2184,0.0,14.0,True
13400,RealTimeInference,RegionE,RegionE,1710,1710,0.0,5.0,False
13412,RealTimeInference,RegionC,RegionA,948,948,0.0,15.0,True
13417,RealTimeInference,RegionB,RegionB,2206,2206,0.0,5.0,False
13444,RealTimeInference,RegionC,RegionB,455,455,0.0,14.0,True
13445,RealTimeInference,RegionC,RegionB,811,811,0.0,14.0,True
13469,RealTimeInference,RegionB,RegionC,354,354,0.0,14.0,True
13496,RealTimeInference,RegionB,RegionC,49,49,0.0,14.0,True
13498,RealTimeInference,RegionC,RegionB,2051,2051,0.0,14.0,True
13522,RealTimeInference,RegionB,RegionC,1588,1588,0.0,14.0,True
13523,RealTimeInference,RegionC,RegionB,1655,1655,0.0,14.0,True
13529,RealTimeInference,RegionB,RegionC,244,244,0.0,14.0,True
13530,RealTimeInference,RegionC,RegionA,1854,1854,0.0,15.0,True
13571,RealTimeInference,RegionA,RegionC,1239,1239,0.0,15.0,True
13583,RealTimeInference,RegionC,RegionA,1647,1647,0.0,15.0,True
13584,RealTimeInference,RegionA,RegionA,2366,2366,0.0,5.0,False
13600,RealTimeInference,RegionB,RegionA,1659,1659,0.0,12.0,True
13646,RealTimeInference,RegionB,RegionB,2101,2101,0.0,5.0,False
13663,RealTimeInference,RegionA,RegionA,1912,1912,0.0,5.0,False
13697,RealTimeInference,RegionA,RegionA,912,912,0.0,5.0,False
13728,RealTimeInference,RegionE,RegionE,1752,1752,0.0,5.0,False
13749,RealTimeInference,RegionA,RegionA,1412,1412,0.0,5.0,False
13825,RealTimeInference,RegionC,RegionA,212,212,0.0,15.0,True
13903,RealTimeInference,RegionB,RegionC,1565,1565,0.0,14.0,True
13919,RealTimeInference,RegionA,RegionC,481,481,0.0,15.0,True
13922,RealTimeInference,RegionB,RegionA,323,323,0.0,12.0,True
13949,RealTimeInference,RegionB,RegionA,1184,1184,0.0,12.0,True
13957,RealTimeInference,RegionC,RegionB,1016,1016,0.0,14.0,True
13983,RealTimeInference,RegionC,RegionB,886,886,0.0,14.0,True
14000,RealTimeInference,RegionB,RegionC,2184,2184,0.0,14.0,True
14007,RealTimeInference,RegionB,RegionA,1306,1306,0.0,12.0,True
14015,RealTimeInference,RegionC,RegionB,2244,2244,0.0,14.0,True
14028,RealTimeInference,RegionC,RegionC,1672,1672,0.0,5.0,False
14032,RealTimeInference,RegionA,RegionA,1833,1833,0.0,5.0,False
14038,RealTimeInference,RegionA,RegionB,1499,1499,0.0,12.0,True
14044,RealTimeInference,RegionA,RegionB,369,369,0.0,12.0,True
14054,RealTimeInference,RegionC,RegionA,1336,1336,0.0,15.0,True
14094,RealTimeInference,RegionC,RegionA,545,545,0.0,15.0,True
14167,RealTimeInference,RegionC,RegionB,1760,1760,0.0,14.0,True
14224,RealTimeInference,RegionB,RegionA,1350,1350,0.0,12.0,True
14228,RealTimeInference,RegionA,RegionB,1574,1574,0.0,12.0,True
14243,RealTimeInference,RegionB,RegionC,15,15,0.0,14.0,True
14266,RealTimeInference,RegionF,RegionF,28,28,0.0,5.0,False
14288,RealTimeInference,RegionA,RegionB,260,260,0.0,12.0,True
14303,RealTimeInference,RegionB,RegionA,1102,1102,0.0,12.0,True
14322,RealTimeInference,RegionB,RegionB,2347,2347,0.0,5.0,False
14329,RealTimeInference,RegionB,RegionA,574,574,0.0,12.0,True
14366,RealTimeInference,RegionA,RegionC,1476,1476,0.0,15.0,True
14389,RealTimeInference,RegionC,RegionB,546,546,0.0,14.0,True
14407,RealTimeInference,RegionB,RegionA,1823,1823,0.0,12.0,True
14410,RealTimeInference,RegionD,RegionD,2149,2149,0.0,5.0,False
14427,RealTimeInference,RegionB,RegionB,2150,2150,0.0,5.0,False
14471,RealTimeInference,RegionA,RegionB,1322,1322,0.0,12.0,True
14513,RealTimeInference,RegionB,RegionB,551,551,0.0,5.0,False
14524,RealTimeInference,RegionA,RegionB,427,427,0.0,12.0,True
14529,RealTimeInference,RegionA,RegionB,1357,1357,0.0,12.0,True
14537,RealTimeInference,RegionA,RegionC,2252,2252,0.0,15.0,True
14581,RealTimeInference,RegionF,RegionE,1702,1702,0.0,18.0,True
14592,RealTimeInference,RegionC,RegionB,901,901,0.0,14.0,True
14628,RealTimeInference,RegionA,RegionC,886,886,0.0,15.0,True
14654,RealTimeInference,RegionA,RegionA,260,260,0.0,5.0,False
14676,RealTimeInference,RegionB,RegionA,1990,1990,0.0,12.0,True
14685,RealTimeInference,RegionC,RegionB,1665,1665,0.0,14.0,True
14708,RealTimeInference,RegionB,RegionB,1048,1048,0.0,5.0,False
14714,RealTimeInference,RegionA,RegionB,527,527,0.0,12.0,True
14718,RealTimeInference,RegionC,RegionC,534,534,0.0,5.0,False
14782,RealTimeInference,RegionB,RegionB,2361,2361,0.0,5.0,False
14786,RealTimeInference,RegionA,RegionB,1590,1590,0.0,12.0,True
14790,RealTimeInference,RegionC,RegionB,641,641,0.0,14.0,True
